WELL_ID,WELL_NAME,WELL_TYPE,HOST_WELL_ID,STATUS,NORTHING,EASTING,SORT_NAME
A7234,299-W10-144,VADOSE WELL,,IN-USE,136688.345,566770.802,1-0299-W0010A-A0144A
A7236,299-W10-146,VADOSE WELL,,IN-USE,136735.841,566851.357,1-0299-W0010A-A0146A
A7239,299-W10-149,VADOSE WELL,,IN-USE,136703.888,566850.867,1-0299-W0010A-A0149A
A7418,299-W15-119,VADOSE WELL,,IN-USE,136238.786,566733.927,1-0299-W0015A-A0119A
A7564,299-W18-81,VADOSE WELL,,DECOMMISSIONED-V,135434.168,566546.238,1-0299-W0018A-A0081A
A7610,299-W18-127,VADOSE WELL,,IN-USE,135057.649,566815.881,1-0299-W0018A-A0127A
A7218,299-W10-128,VADOSE WELL,,IN-USE,136774.102,566766.678,1-0299-W0010A-A0128A
A7219,299-W10-129,VADOSE WELL,,IN-USE,136720.03,566842.832,1-0299-W0010A-A0129A
A7581,299-W18-98,VADOSE WELL,,CANDIDATE FOR DECOMMISSIONING,135328.927,566462.509,1-0299-W0018A-A0098A
A7582,299-W18-99,VADOSE WELL,,CANDIDATE FOR DECOMMISSIONING,135331.723,566496.307,1-0299-W0018A-A0099A
A7043,299-E33-236,VADOSE WELL,,IN-USE,137356.723,573587.29,1-0299-E0033A-A0236A
A7227,299-W10-137,VADOSE WELL,,IN-USE,136679.496,566823.513,1-0299-W0010A-A0137A
A7229,299-W10-139,VADOSE WELL,,IN-USE,136667.111,566791.315,1-0299-W0010A-A0139A
A7446,299-W15-147,VADOSE WELL,,IN-USE,136196.754,566763.493,1-0299-W0015A-A0147A
A7700,299-W18-220,VADOSE WELL,,DECOMMISSIONED-V,134994.297,566588.271,1-0299-W0018A-A0220A
A7084,299-E33-288,VADOSE WELL,,DECOMMISSIONED-V,137324.954,573436.462,1-0299-E0033A-A0288A
A7706,299-W18-226,UNCLASSIFIED,,DECOMMISSIONED-V,135508.152,566712.193,1-0299-W0018A-A0226A
A7707,299-W18-227,UNCLASSIFIED,,DECOMMISSIONED-V,135508.146,566709.144,1-0299-W0018A-A0227A
A7708,299-W18-228,UNCLASSIFIED,,DECOMMISSIONED-V,135508.141,566706.096,1-0299-W0018A-A0228A
A7709,299-W18-229,UNCLASSIFIED,,DECOMMISSIONED-V,135508.137,566704.267,1-0299-W0018A-A0229A
A7716,299-W18-236,UNCLASSIFIED,,DECOMMISSIONED-V,135413.114,566744.787,1-0299-W0018A-A0236A
A7718,299-W18-238,UNCLASSIFIED,,DECOMMISSIONED-V,135359.133,566728.468,1-0299-W0018A-A0238A
A7722,299-W18-242,VADOSE WELL,,DECOMMISSIONED-V,135424.954,566364.446,1-0299-W0018A-A0242A
A7095,299-E33-299,VADOSE WELL,,DECOMMISSIONED-V,137691.91,573627.58,1-0299-E0033A-A0299A
A7100,299-E33-304,VADOSE WELL,,DECOMMISSIONED-V,137563.32,573496.64,1-0299-E0033A-A0304A
A7105,299-E33-309,VADOSE WELL,,DECOMMISSIONED-V,137689.16,573582.08,1-0299-E0033A-A0309A
A7311,299-W11-69,VADOSE WELL,,DECOMMISSIONED-V,136834.817,566929.293,1-0299-W0011A-A0069A
A7467,299-W15-169,VADOSE WELL,,IN-USE,136145.148,566795.588,1-0299-W0015A-A0169A
A7298,299-W11-56,VADOSE WELL,,DECOMMISSIONED-V,136661.687,567202.767,1-0299-W0011A-A0056A
A7305,299-W11-63,VADOSE WELL,,DECOMMISSIONED-V,136652.773,567197.971,1-0299-W0011A-A0063A
A7460,299-W15-162,VADOSE WELL,,IN-USE,136294.693,566799.898,1-0299-W0015A-A0162A
A7428,299-W15-129,VADOSE WELL,,IN-USE,136170.067,566711.165,1-0299-W0015A-A0129A
A7432,299-W15-133,VADOSE WELL,,IN-USE,136177.247,566753.73,1-0299-W0015A-A0133A
A7663,299-W18-181,VADOSE WELL,,IN-USE,135458.616,566363.844,1-0299-W0018A-A0181A
A7666,299-W18-184,VADOSE WELL,,DECOMMISSIONED-V,135458.268,566360.587,1-0299-W0018A-A0184A
A7067,299-E33-260,VADOSE WELL,,IN-USE,137517.798,573592.5,1-0299-E0033A-A0260A
A7071,299-E33-264,VADOSE WELL,,IN-USE,137278.074,573862.595,1-0299-E0033A-A0264A
A7257,299-W10-178,VADOSE WELL,,IN-USE,136691.763,566800.665,1-0299-W0010A-A0178A
A7261,299-W10-182,VADOSE WELL,,DECOMMISSIONED-V,137165.645,566649.974,1-0299-W0010A-A0182A
A7268,299-W10-189,VADOSE WELL,,IN-USE,136730.538,566670.817,1-0299-W0010A-A0189A
A7438,299-W15-139,VADOSE WELL,,IN-USE,136222.742,566818.486,1-0299-W0015A-A0139A
A7686,299-W18-206,UNCLASSIFIED,,DECOMMISSIONED-V,135426.109,566701.486,1-0299-W0018A-A0206A
A7080,299-E33-281,VADOSE WELL,,IN-USE,137327.2,573637.4,1-0299-E0033A-A0281A
A7281,299-W11-15,GROUNDWATER WELL,,DECOMMISSIONED-V,137133.933,567272.108,1-0299-W0011A-A0015A
A7489,299-W15-191,VADOSE WELL,,IN-USE,136168.418,566739.151,1-0299-W0015A-A0191A
A7771,299-W19-71,VADOSE WELL,,DECOMMISSIONED-V,134679.761,567616.007,1-0299-W0019A-A0071A
A7151,299-W10-61,VADOSE WELL,,IN-USE,136650.325,566723.076,1-0299-W0010A-A0061A
A7152,299-W10-62,VADOSE WELL,,IN-USE,136660.138,566721.16,1-0299-W0010A-A0062A
A7810,299-W21-68,VADOSE WELL,,DECOMMISSIONED-V,134601.013,568115.755,1-0299-W0021A-A0068A
A7812,299-W21-70,VADOSE WELL,,DECOMMISSIONED-V,134580.589,568113.368,1-0299-W0021A-A0070A
A7814,299-W21-72,VADOSE WELL,,DECOMMISSIONED-V,134580.239,568095.083,1-0299-W0021A-A0072A
A7817,299-W21-75,VADOSE WELL,,DECOMMISSIONED-V,134602.813,568104.17,1-0299-W0021A-A0075A
A7157,299-W10-67,VADOSE WELL,,IN-USE,136660.309,566732.856,1-0299-W0010A-A0067A
A7376,299-W15-75,VADOSE WELL,,IN-USE,136265.056,566710.416,1-0299-W0015A-A0075A
A7497,299-W15-199,VADOSE WELL,,DECOMMISSIONED-V,135649.652,566633.83,1-0299-W0015A-A0199A
A7798,299-W21-56,VADOSE WELL,,DECOMMISSIONED-V,134585.468,568114.574,1-0299-W0021A-A0056A
A7732,299-W18-252,VADOSE WELL,,CANDIDATE FOR DECOMMISSIONING,135429.477,566447.02,1-0299-W0018A-A0252A
A7738,299-W19-10,GROUNDWATER WELL,,DECOMMISSIONED-V,134800.753,567036.972,1-0299-W0019A-A0010A
A7743,299-W19-18,GROUNDWATER WELL,,IN-USE,135012.357,567360.647,1-0299-W0019A-A0018A
A7112,299-E33-316,VADOSE WELL,,DECOMMISSIONED-V,137642.45,573625.42,1-0299-E0033A-A0316A
A7114,299-E33-318,VADOSE WELL,,DECOMMISSIONED-V,137668.29,573624.91,1-0299-E0033A-A0318A
A7336,299-W14-52,VADOSE WELL,,DECOMMISSIONED-V,135936.513,566855.414,1-0299-W0014A-A0052A
A7342,299-W14-58,VADOSE WELL,,DECOMMISSIONED-V,135654.908,567443.763,1-0299-W0014A-A0058A
A7344,299-W14-60,VADOSE WELL,,DECOMMISSIONED-V,135973.672,566911.798,1-0299-W0014A-A0060A
A7353,299-W15-52,VADOSE WELL,,DECOMMISSIONED-V,135932.835,566532.046,1-0299-W0015A-A0052A
A7481,299-W15-183,VADOSE WELL,,IN-USE,136278.637,566727.906,1-0299-W0015A-A0183A
A7746,299-W19-25,GROUNDWATER WELL,,DECOMMISSIONED-V,134916.359,567874.66,1-0299-W0019A-A0025A
A7751,299-W19-53,VADOSE WELL,,IN-USE,135012.289,566860.359,1-0299-W0019A-A0053A
A7485,299-W15-187,VADOSE WELL,,IN-USE,136191.667,566758.13,1-0299-W0015A-A0187A
C5772,C5772,BORING,,DECOMMISSIONED-V,134684.37,566181.71,9-C5772-C5772A-A0001A
C5773,C5773,BORING,,DECOMMISSIONED-V,134647.1,566389.04,9-C5773-C5773A-A0001A
C5780,C5780,BORING,,DECOMMISSIONED-V,134436.39,566415.41,9-C5780-C5780A-A0001A
C5793,C5793,BORING,,DECOMMISSIONED-V,134610.66,577086.15,9-C5793-C5793A-A0001A
C5799,C5799,BORING,,DECOMMISSIONED-V,133989,569791,9-C5799-C5799A-A0001A
C5803,C5803,BORING,,DECOMMISSIONED-V,133989,569791,9-C5803-C5803A-A0001A
C5811,C5811,BORING,,DECOMMISSIONED-V,135427.63,566252.33,9-C5811-C5811A-A0001A
C5819,C5819,BORING,,DECOMMISSIONED-V,135356.59,566272.84,9-C5819-C5819A-A0001A
C5450,C5450,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135707.7123,566754.4395,9-C5450-C5450A-A0001A
C5462,C5462,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135830,566940,9-C5462-C5462A-A0001A
C5880,C5880,BORING,,DECOMMISSIONED-V,134146.5,573329.5,9-C5880-C5880A-A0001A
C5885,C5885,BORING,,DECOMMISSIONED-V,134145.63,573358.5,9-C5885-C5885A-A0001A
C5020,C5020,BORING,,DECOMMISSIONED-V,136374.1,566786.3,9-C5020-C5020A-A0001A
C6384,C6384,AQUIFER TUBE,,IN-USE,137046.73,589905.77,9-C6384-C6384A-A0001A
C4948,299-W11-45,GROUNDWATER WELL,,IN-USE,136775.64,566992.84,1-0299-W0011A-A0045A
C4958,P30H,BORING,,DECOMMISSIONED-V,135410.143,566531.15,9-P30H-P0030H-A0001A
C4960,P30J,BORING,,DECOMMISSIONED-V,135410.448,566532.674,9-P30J-P0030J-A0001A
C5424,C5424,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135320.3629,566551.2221,9-C5424-C5424A-A0001A
C5425,C5425,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135353.532,566578.495,9-C5425-C5425A-A0001A
C5821,C5821,BORING,,DECOMMISSIONED-V,135476.1,566243.05,9-C5821-C5821A-A0001A
C5824,C5824,BORING,,DECOMMISSIONED-V,135475.62,566265.96,9-C5824-C5824A-A0001A
C5827,C5827,BORING,,DECOMMISSIONED-V,135470.38,566280.84,9-C5827-C5827A-A0001A
C5842,C5842,BORING,,DECOMMISSIONED-V,135366.09,566116.52,9-C5842-C5842A-A0001A
C5844,C5844,BORING,,DECOMMISSIONED-V,135366.68,566131.98,9-C5844-C5844A-A0001A
C5854,C5854,BORING,,DECOMMISSIONED-V,134586,566384,9-C5854-C5854A-A0001A
C6421,C6421,CANCELLED SITE,,DRILLING CANCELLED,136716.95,566673.99,9-C6421-C6421A-A0001A
C4966,299-W19-101,GROUNDWATER WELL,,IN-USE,135014.07,567939.14,1-0299-W0019A-A0101A
C4968,299-W19-105,GROUNDWATER WELL,,IN-USE,134745.44,567565.15,1-0299-W0019A-A0105A
C4971,299-W22-86,GROUNDWATER WELL,,IN-USE,134041.31,567186.74,1-0299-W0022A-A0086A
C4973,699-33-74,GROUNDWATER WELL,,IN-USE,133552.16,567472.65,1-0699-A0033-A0074A
C4986,299-W15-224,GROUNDWATER WELL,,IN-USE,135926.08,566307.89,1-0299-W0015A-A0224A
C5432,C5432,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135500.5253,566733.393,9-C5432-C5432A-A0001A
C5858,299-E33-343,GROUNDWATER WELL,,IN-USE,137382.25,573743.98,1-0299-E0033A-A0343A
C5865,C5865,BORING,,DECOMMISSIONED-V,134146.78,573225.71,9-C5865-C5865A-A0001A
C4922,P36C,BORING,,DECOMMISSIONED-V,135444.89,566561.326,9-P36C-P0036C-A0001A
C4934,P30E,BORING,,DECOMMISSIONED-V,135410.448,566530.846,9-P30E-P0030E-A0001A
C5375,C5375,BORING,,DECOMMISSIONED-V,136754.878,566847.044,9-C5375-C5375A-A0001A
C5377,C5377,BORING,,DECOMMISSIONED-V,136756.026,566854.418,9-C5377-C5377A-A0001A
C5378,C5378,BORING,,DECOMMISSIONED-V,136756.112,566854.175,9-C5378-C5378A-A0001A
C5381,C5381,SOIL TUBE,,IN-USE,136759.775,566862.011,9-C5381-C5381A-A0001A
C5382,C5382,BORING,,DECOMMISSIONED-V,136759.858,566861.134,9-C5382-C5382A-A0001A
C5383,C5383,BORING,,DECOMMISSIONED-V,136746.916,566852.966,9-C5383-C5383A-A0001A
C5523,C5523,BORING,,DECOMMISSIONED-V,133805,573465,9-C5523-C5523A-A0001A
C5526,C5526,BORING,,DECOMMISSIONED-V,133904,573339,9-C5526-C5526A-A0001A
C5529,C5529,BORING,,DECOMMISSIONED-V,133927,573614,9-C5529-C5529A-A0001A
C5560,C5560,BORING,,DECOMMISSIONED-V,133328,573840,9-C5560-C5560A-A0001A
C5943,C5943,BORING,,DECOMMISSIONED-V,136476.615,575044.065,9-C5943-C5943A-A0001A
C5953,C5953,BORING,,DECOMMISSIONED-V,136466.821,575046.89,9-C5953-C5953A-A0001A
C4671,C4671,VADOSE WELL,,IN-USE,135531.5,575215.18,9-C4671-C4671A-A0001A
C4674,C4674,UNCLASSIFIED,,DECOMMISSIONED-V,134116.054,573339.421,9-C4674-C4674A-A0001A
C5563,C5563,BORING,,DECOMMISSIONED-V,133028,572766,9-C5563-C5563A-A0001A
C5574,699-45-69C,GROUNDWATER WELL,,IN-USE,137233.81,568947.12,1-0699-A0045-A0069C
C4677,C4677,UNCLASSIFIED,,DECOMMISSIONED-V,134158.788,573290.536,9-C4677-C4677A-A0001A
C4683,299-W15-83,GROUNDWATER WELL,,IN-USE,135826.24,566304.52,1-0299-W0015A-A0083A
C4685,299-W15-152,GROUNDWATER WELL,,IN-USE,135550,566309.4,1-0299-W0015A-A0152A
C4708,C4708,BORING,,DECOMMISSIONED-V,134943.06,567268.38,9-C4708-C4708A-A0001A
C4714,C4714,BORING,,DECOMMISSIONED-V,134673.27,567738.1,9-C4714-C4714A-A0001A
C5167,C5167,BORING,,DECOMMISSIONED-V,137232.833,573787.389,9-C5167-C5167A-A0001A
C5102,299-W14-71,GROUNDWATER WELL,,IN-USE,135567.81,567733.43,1-0299-W0014A-A0071A
C5469,C5469,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135284.6,566437.9,9-C5469-C5469A-A0001A
C5473,C5473,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135367.8,566513.2,9-C5473-C5473A-A0001A
C5892,C5892,BORING,,DECOMMISSIONED-V,134145.4,573237.3,9-C5892-C5892A-A0001A
C5900,C5900,BORING,,DECOMMISSIONED-V,134146,573260.2,9-C5900-C5900A-A0001A
C5902,C5902,VADOSE WELL,,DECOMMISSIONED-V,134152.7,573364.3,9-C5902-C5902A-A0001A
C5907,C5907,VADOSE WELL,,DECOMMISSIONED-V,134151.1,573288.9,9-C5907-C5907A-A0001A
C5908,C5908,VADOSE WELL,,DECOMMISSIONED-V,134150.5,573248.9,9-C5908-C5908A-A0001A
C5911,C5911,VADOSE WELL,,DECOMMISSIONED-V,134146,573262.2,9-C5911-C5911A-A0001A
C5912,C5912,VADOSE WELL,,DECOMMISSIONED-V,134146.1,573315.4,9-C5912-C5912A-A0001A
C6456,299-E26-78,CANCELLED SITE,,DRILLING CANCELLED,136987.38,575755.36,1-0299-E0026A-A0078A
C6479,C6479,LYSIMETER HOST,,CANDIDATE FOR DECOMMISSIONING,133285.205,566447.296,9-C6479-C6479A-A0001A
C6482,C6482,HOSTED LYSIMETER,C6481,CANDIDATE FOR DECOMMISSIONING,133285.149,566450.166,9-C6482-C6482A-A0001A
C5498,C5498,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135244.3,566438.5,9-C5498-C5498A-A0001A
C5504,C5504,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135284.6,566364.1,9-C5504-C5504A-A0001A
C5508,C5508,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135419.9,566389.1,9-C5508-C5508A-A0001A
C5519,C5519,BORING,,DECOMMISSIONED-V,133728,573115,9-C5519-C5519A-A0001A
C5918,C5918,BORING,,DECOMMISSIONED-V,134145.6,573284.1,9-C5918-C5918A-A0001A
C5930,C5930,BORING,,DECOMMISSIONED-V,136495.01,573090.63,9-C5930-C5930A-A0001A
C4637,C4637,BORING,,DECOMMISSIONED-V,136375,566784.5,9-C4637-C4637A-A0001A
C5616,C5616,BORING,,DECOMMISSIONED-V,133379,572590,9-C5616-C5616A-A0001A
C6139,C6139,BORING,,DECOMMISSIONED-V,135676.93,566175.07,9-C6139-C6139A-A0001A
C6161,C6161,BORING,,DECOMMISSIONED-V,135667.93,566146.63,9-C6161-C6161A-A0001A
C6174,C6174,BORING,,DECOMMISSIONED-V,133589.65,566209.26,9-C6174-C6174A-A0001A
C4780,C4780,BORING,,DECOMMISSIONED-V,135571,566765,9-C4780-C4780A-A0001A
C4782,C4782,BORING,,DECOMMISSIONED-V,135571,566765,9-C4782-C4782A-A0001A
C4784,C4784,BORING,,DECOMMISSIONED-V,135617,566797,9-C4784-C4784A-A0001A
C4785,C4785,BORING,,DECOMMISSIONED-V,135617,566797,9-C4785-C4785A-A0001A
C5235,C5235,BORING,,DECOMMISSIONED-V,135604.2,566777.2,9-C5235-C5235A-A0001A
C4804,C4804,BORING,,DECOMMISSIONED-V,135682,566735,9-C4804-C4804A-A0001A
C4805,C4805,BORING,,DECOMMISSIONED-V,135680,566776,9-C4805-C4805A-A0001A
C4810,C4810,BORING,,DECOMMISSIONED-V,135619,566730,9-C4810-C4810A-A0001A
C5689,C5689,BORING,,DECOMMISSIONED-V,136870.811,566762.685,9-C5689-C5689A-A0001A
C5591,C5591,BORING,,DECOMMISSIONED-V,135113.108,566857.951,9-C5591-C5591A-A0001A
C5594,C5594,BORING,,DECOMMISSIONED-V,135079.969,566864.263,9-C5594-C5594A-A0001A
C4726,C4726,BORING,,DECOMMISSIONED-V,134490.59,567556.24,9-C4726-C4726A-A0001A
C4748,C4748,BORING,,DECOMMISSIONED-V,135616,566797,9-C4748-C4748A-A0001A
C4753,C4753,BORING,,DECOMMISSIONED-V,135681,566735,9-C4753-C4753A-A0001A
C4757,C4757,BORING,,DECOMMISSIONED-V,135570,566726,9-C4757-C4757A-A0001A
C5170,C5170,BORING,,DECOMMISSIONED-V,137268,573656,9-C5170-C5170A-A0001A
C5173,C5173,BORING,,DECOMMISSIONED-V,137201.86,573760.769,9-C5173-C5173A-A0001A
C5603,C5603,BORING,,DECOMMISSIONED-V,135061.692,566752.725,9-C5603-C5603A-A0001A
C6065,699-34-58,GROUNDWATER WELL,,IN-USE,133850.1,572003.4,1-0699-A0034-A0058A
C6071,699-36-58D,VADOSE WELL,,IN-USE,134289.3,572270.5,1-0699-A0036-A0058D
C6107,C6107,VADOSE WELL,,DECOMMISSIONED-V,134140.7,573284.1,9-C6107-C6107A-A0001A
C4759,C4759,BORING,,DECOMMISSIONED-V,135603,566777,9-C4759-C4759A-A0001A
C4764,C4764,BORING,,DECOMMISSIONED-V,135748,566684,9-C4764-C4764A-A0001A
C4768,C4768,BORING,,DECOMMISSIONED-V,135571,566763,9-C4768-C4768A-A0001A
C5211,C5211,UNCLASSIFIED,,DECOMMISSIONED-V,135585.4,566745.1,9-C5211-C5211A-A0001A
C5222,C5222,BORING,,DECOMMISSIONED-V,135635.9,566746.8,9-C5222-C5222A-A0001A
C4914,P49B,BORING,,DECOMMISSIONED-V,135586.318,566757.922,9-P49B-P0049B-A0001A
C4917,P29C,BORING,,DECOMMISSIONED-V,135409.229,566564.374,9-P29C-P0029C-A0001A
C4920,P29F,BORING,,DECOMMISSIONED-V,135408.924,566564.069,9-P29F-P0029F-A0001A
C5340,C5340,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135586.4,566763.4,9-C5340-C5340A-A0001A
C3556,CPT-4B,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135466,566446,9-CPT-4B-C0004PT-B-A0001A
B8918,B8918,UNCLASSIFIED,,DECOMMISSIONED-V,136751,576783,9-B8918-B8918A-A0001A
C3986,C3986,BORING,,DECOMMISSIONED-V,135471.064,566608.487,9-C3986-C3986A-A0001A
C3990,C3990,BORING,,DECOMMISSIONED-V,135481.013,566724.954,9-C3990-C3990A-A0001A
C3992,C3992,BORING,,DECOMMISSIONED-V,135516.965,566720.919,9-C3992-C3992A-A0001A
C3994,C3994,BORING,,DECOMMISSIONED-V,135543.652,566718.741,9-C3994-C3994A-A0001A
C3973,C3973,BORING,,DECOMMISSIONED-V,135646.495,566628.762,9-C3973-C3973A-A0001A
C3978,C3978,BORING,,DECOMMISSIONED-V,135623.296,566713.555,9-C3978-C3978A-A0001A
C4872,P30B,BORING,,DECOMMISSIONED-V,135408.619,566532.065,9-P30B-P0030B-A0001A
C5310,C5310,INSTRUMENT BORING,,IN-USE,136758.2,566751.8,9-C5310-C5310A-A0001A
C5698,C5698,INSTRUMENT BORING,,IN-USE,136720.9,566766.8,9-C5698-C5698A-A0001A
C5725,C5725,BORING,,DECOMMISSIONED-V,133284,564991,9-C5725-C5725A-A0001A
C4883,C4883,BORING,,DECOMMISSIONED-V,136005.68,566429.86,9-C4883-C4883A-A0001A
C4890,C4890,BORING,,DECOMMISSIONED-V,134277.89,566569.04,9-C4890-C4890A-A0001A
C5315,C5315,INSTRUMENT BORING,,IN-USE,136735.6,566752.5,9-C5315-C5315A-A0001A
C5326,C5326,BORING,,DECOMMISSIONED-V,135583.3,566775.2,9-C5326-C5326A-A0001A
C5331,C5331,BORING,,DECOMMISSIONED-V,135606.5,566729.2,9-C5331-C5331A-A0001A
C5334,C5334,BORING,,DECOMMISSIONED-V,135605.7,566728.4,9-C5334-C5334A-A0001A
C5735,C5735,BORING,,DECOMMISSIONED-V,133142,565087,9-C5735-C5735A-A0001A
C5748,C5748,BORING,,DECOMMISSIONED-V,133348.91,566364.3,9-C5748-C5748A-A0001A
C5750,C5750,BORING,,DECOMMISSIONED-V,133065.11,565722.12,9-C5750-C5750A-A0001A
C5762,C5762,BORING,,DECOMMISSIONED-V,137288,566494,9-C5762-C5762A-A0001A
C4001,C4001,BORING,,DECOMMISSIONED-V,135663.858,566710.745,9-C4001-C4001A-A0001A
C4006,C4006,BORING,,DECOMMISSIONED-V,135740.724,566700.065,9-C4006-C4006A-A0001A
C4012,C4012,BORING,,DECOMMISSIONED-V,135662.625,566250.399,9-C4012-C4012A-A0001A
C4014,C4014,BORING,,DECOMMISSIONED-V,135673.865,566284.178,9-C4014-C4014A-A0001A
C4017,C4017,BORING,,DECOMMISSIONED-V,135689.96,566273.424,9-C4017-C4017A-A0001A
C3069,C3069,UNCLASSIFIED,,DECOMMISSIONED-V,133984.4249,567033.4229,9-C3069-C3069A-A0001A
C4045,C4045,BORING,,DECOMMISSIONED-V,135488.688,566482.708,9-C4045-C4045A-A0001A
C4048,C4048,BORING,,DECOMMISSIONED-V,135894.442,566529.914,9-C4048-C4048A-A0001A
C4051,C4051,BORING,,DECOMMISSIONED-V,135928.508,566605.353,9-C4051-C4051A-A0001A
C4591,C4591,BORING,,DECOMMISSIONED-V,136756.5,566848.9,9-C4591-C4591A-A0001A
C4022,C4022,BORING,,DECOMMISSIONED-V,135673.999,566308.507,9-C4022-C4022A-A0001A
C4030,C4030,BORING,,DECOMMISSIONED-V,135901.721,566630.722,9-C4030-C4030A-A0001A
C4599,C4599,BORING,,DECOMMISSIONED-V,136761.2,566851,9-C4599-C4599A-A0001A
C4603,C4603,BORING,,DECOMMISSIONED-V,136370.1,566739.5,9-C4603-C4603A-A0001A
C4605,C4605,BORING,,DECOMMISSIONED-V,136370.2,566742.5,9-C4605-C4605A-A0001A
C4038,C4038,BORING,,DECOMMISSIONED-V,135488.513,566374.442,9-C4038-C4038A-A0001A
C4042,C4042,BORING,,DECOMMISSIONED-V,135488.59,566435.464,9-C4042-C4042A-A0001A
C4615,C4615,BORING,,DECOMMISSIONED-V,136374.8,566754.6,9-C4615-C4615A-A0001A
C3649,C3649,UNCLASSIFIED,,DRILLING CANCELLED,138130.039,586948.764,9-C3649-C3649A-A0001A
C3651,C3651,INVALID,,DECOMMISSIONED-V,136763.862,567379.862,9-C3651-C3651A-A0001A
C4194,C4194,UNCLASSIFIED,,DECOMMISSIONED-V,134145.68,573311.1,9-C4194-C4194A-A0001A
C4202,C4202,BORING,,DECOMMISSIONED-V,135036.886,567295.8,9-C4202-C4202A-A0001A
C4205,C4205,BORING,,DECOMMISSIONED-V,135017.962,567265.549,9-C4205-C4205A-A0001A
C4209,C4209,BORING,,DECOMMISSIONED-V,135015.164,567296.887,9-C4209-C4209A-A0001A
C3246,C3246,BORING,,DECOMMISSIONED-V,136589.762,573128.811,9-C3246-C3246A-A0001A
C3750,C3750,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,134386.1792,567013.286,9-C3750-C3750A-A0001A
C3752,C3752,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,134386.1792,567013.286,9-C3752-C3752A-A0001A
C3091,C3091,INSTRUMENT BORING,,IN-USE,136084,574568,9-C3091-C3091A-A0001A
C3098,C3098,INSTRUMENT BORING,,IN-USE,136083.5508,574568.3633,9-C3098-C3098A-A0001A
C3099,C3099,INSTRUMENT BORING,,IN-USE,136083.5508,574568.3633,9-C3099-C3099A-A0001A
C3573,CPT-14A,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135281,566534,9-CPT-14A-C0014PT-A-A0001A
C3574,CPT-15,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135575,566840,9-CPT-15-C0015PT--A0001A
C3575,CPT-16,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135658,566854,9-CPT-16-C0016PT--A0001A
C3582,CPT-25,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135586,566697,9-CPT-25-C0025PT--A0001A
C3585,CPT-28,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135505,566724,9-CPT-28-C0028PT--A0001A
C4122,299-E25-93,GROUNDWATER WELL,,IN-USE,136022.09,575471.51,1-0299-E0025A-A0093A
C3122,299-W15-762,UNCLASSIFIED,,DECOMMISSIONED-V,136030.72,566824.16,1-0299-W0015A-A0762A
C3597,C3597,SOIL TUBE,,IN-USE,135286,566382,9-C3597-C3597A-A0001A
C3620,C3620,UNCLASSIFIED,,IN-USE,137267.6436,573655.5179,9-C3620-C3620A-A0001A
C4138,C4138,UNCLASSIFIED,,DECOMMISSIONED-V,135734.83,566563.227,9-C4138-C4138A-A0001A
C4161,C4161,UNCLASSIFIED,,DECOMMISSIONED-V,136332.223,564260.966,9-C4161-C4161A-A0001A
C4162,C4162,UNCLASSIFIED,,DECOMMISSIONED-V,136332.2,564260.7,9-C4162-C4162A-A0001A
C4164,C4164,UNCLASSIFIED,,DECOMMISSIONED-V,136342.682,564259.73,9-C4164-C4164A-A0001A
C4175,C4175,BORING,,DECOMMISSIONED-V,136348.82,566931.9,9-C4175-C4175A-A0001A
B8400,84-D,AQUIFER TUBE,,IN-USE,138683.945,587476.487,9-84-D-A0084-D-A0001A
C3855,C3855,BORING,,DECOMMISSIONED-V,135531.07,566816.853,9-C3855-C3855A-A0001A
C3393,299-W19-44,GROUNDWATER WELL,,IN-USE,135041.97,566896.95,1-0299-W0019A-A0044A
C3860,C3860,BORING,,DECOMMISSIONED-V,135954.02,566696.236,9-C3860-C3860A-A0001A
C3867,C3867,BORING,,DECOMMISSIONED-V,135662.527,566251.743,9-C3867-C3867A-A0001A
C3875,C3875,UNCLASSIFIED,,IN-USE,135954.233,566694.554,9-C3875-C3875A-A0001A
C3396,299-W14-18,GROUNDWATER WELL,,IN-USE,136344.15,566897.47,1-0299-W0014A-A0018A
C3397,299-W15-765,GROUNDWATER WELL,,IN-USE,136373.06,566697.02,1-0299-W0015A-A0765A
