NAME,VAL,TYPE,EVENT_WL,EVENT_CHEM,COLLECTION_PURPOSE,CP_note,XCOORDS,YCOORDS,ZCOORDS,GW_AREA_OF_INTEREST,ELE_m_df4,Easting,Northing,ELE_m_new,Concentration,Type,Elev_flag,Unnamed: 7,ELE_m,Nearby_Wells,index_right,ID,I,J,HSU,NAME_norm,Final_Assignment
299-W10-205,2.5,CHARACTERIZATION,na,2022-09-22 11:17:00,C,,566785.69,137184.87,208.954,200-ZP,123.304,,,,,,Calc,,123.304,[],1073.0,1074.0,19.0,12.0,5_rlm,299-W10-205,UU/MU
299-W10-205,2.5,CHARACTERIZATION,na,2022-09-27 12:56:00,C,,566785.69,137184.87,208.954,200-ZP,118.424,,,,,,Calc,,118.424,[],1073.0,1074.0,19.0,12.0,5_rlm,299-W10-205,UU/MU
299-W10-205,2.5,CHARACTERIZATION,na,2022-09-27 12:56:00,C,,566785.69,137184.87,208.954,200-ZP,118.424,,,,,,Calc,,118.424,[],1073.0,1074.0,19.0,12.0,5_rlm,299-W10-205,UU/MU
299-W10-205,2.5,CHARACTERIZATION,na,2022-09-27 12:56:00,C,,566785.69,137184.87,208.954,200-ZP,118.424,,,,,,Calc,,118.424,[],1073.0,1074.0,19.0,12.0,5_rlm,299-W10-205,UU/MU
299-W10-205,5.18,CHARACTERIZATION,na,2022-10-06 10:25:00,C,,566785.69,137184.87,208.954,200-ZP,111.414,,,,,,Calc,,111.414,[],1073.0,1074.0,19.0,12.0,5_rlm,299-W10-205,UU/MU
299-W10-205,5.18,CHARACTERIZATION,na,2022-10-06 10:25:00,C,,566785.69,137184.87,208.954,200-ZP,111.414,,,,,,Calc,,111.414,[],1073.0,1074.0,19.0,12.0,5_rlm,299-W10-205,UU/MU
299-W10-205,5.18,CHARACTERIZATION,na,2022-10-06 10:25:00,C,,566785.69,137184.87,208.954,200-ZP,111.414,,,,,,Calc,,111.414,[],1073.0,1074.0,19.0,12.0,5_rlm,299-W10-205,UU/MU
299-W10-205,3.41,CHARACTERIZATION,na,2022-10-12 10:53:00,C,,566785.69,137184.87,208.954,200-ZP,105.354,,,,,,Calc,,105.354,[],1073.0,1074.0,19.0,12.0,5_rlm,299-W10-205,UU/MU
299-W10-205,3.41,CHARACTERIZATION,na,2022-10-12 10:53:00,C,,566785.69,137184.87,208.954,200-ZP,105.354,,,,,,Calc,,105.354,[],1073.0,1074.0,19.0,12.0,5_rlm,299-W10-205,UU/MU
299-W10-205,3.41,CHARACTERIZATION,na,2022-10-12 10:53:00,C,,566785.69,137184.87,208.954,200-ZP,105.354,,,,,,Calc,,105.354,[],1073.0,1074.0,19.0,12.0,5_rlm,299-W10-205,UU/MU
299-W10-205,2.5,CHARACTERIZATION,na,2022-10-19 12:20:00,C,,566785.69,137184.87,208.954,200-ZP,99.254,,,,,,Calc,,99.254,[],1073.0,1074.0,19.0,12.0,4_rwia,299-W10-205,UU/MU
299-W10-205,2.5,CHARACTERIZATION,na,2022-10-19 12:20:00,C,,566785.69,137184.87,208.954,200-ZP,99.254,,,,,,Calc,,99.254,[],1073.0,1074.0,19.0,12.0,4_rwia,299-W10-205,UU/MU
299-W10-205,2.5,CHARACTERIZATION,na,2022-10-19 12:20:00,C,,566785.69,137184.87,208.954,200-ZP,99.254,,,,,,Calc,,99.254,[],1073.0,1074.0,19.0,12.0,4_rwia,299-W10-205,UU/MU
299-W10-205,2.5,CHARACTERIZATION,na,2022-10-20 13:43:00,C,,566785.69,137184.87,208.954,200-ZP,93.154,,,,,,Calc,,93.154,[],1073.0,1074.0,19.0,12.0,4_rwia,299-W10-205,UU/MU
299-W10-205,2.5,CHARACTERIZATION,na,2022-10-20 13:43:00,C,,566785.69,137184.87,208.954,200-ZP,93.154,,,,,,Calc,,93.154,[],1073.0,1074.0,19.0,12.0,4_rwia,299-W10-205,UU/MU
299-W10-205,2.5,CHARACTERIZATION,na,2022-10-20 13:43:00,C,,566785.69,137184.87,208.954,200-ZP,93.154,,,,,,Calc,,93.154,[],1073.0,1074.0,19.0,12.0,4_rwia,299-W10-205,UU/MU
299-W10-205,2.71,CHARACTERIZATION,na,2022-10-25 13:35:00,C,,566785.69,137184.87,208.954,200-ZP,87.054,,,,,,Calc,,87.054,[],1073.0,1074.0,19.0,12.0,4_rwia,299-W10-205,UU/MU
299-W10-205,2.71,CHARACTERIZATION,na,2022-10-25 13:35:00,C,,566785.69,137184.87,208.954,200-ZP,87.054,,,,,,Calc,,87.054,[],1073.0,1074.0,19.0,12.0,4_rwia,299-W10-205,UU/MU
299-W10-205,2.71,CHARACTERIZATION,na,2022-10-25 13:35:00,C,,566785.69,137184.87,208.954,200-ZP,87.054,,,,,,Calc,,87.054,[],1073.0,1074.0,19.0,12.0,4_rwia,299-W10-205,UU/MU
299-W10-205,2.5,CHARACTERIZATION,na,2022-10-26 14:03:00,C,,566785.69,137184.87,208.954,200-ZP,80.95400000000001,,,,,,Calc,,80.95400000000001,[],1073.0,1074.0,19.0,12.0,4_rwia,299-W10-205,UU/MU
299-W10-205,2.5,CHARACTERIZATION,na,2022-10-26 14:03:00,C,,566785.69,137184.87,208.954,200-ZP,80.95400000000001,,,,,,Calc,,80.95400000000001,[],1073.0,1074.0,19.0,12.0,4_rwia,299-W10-205,UU/MU
299-W10-205,2.5,CHARACTERIZATION,na,2022-10-26 14:03:00,C,,566785.69,137184.87,208.954,200-ZP,80.95400000000001,,,,,,Calc,,80.95400000000001,[],1073.0,1074.0,19.0,12.0,4_rwia,299-W10-205,UU/MU
299-W10-205,2.5,CHARACTERIZATION,na,2022-10-27 13:36:00,C,,566785.69,137184.87,208.954,200-ZP,74.85400000000001,,,,,,Calc,,74.85400000000001,[],1073.0,1074.0,19.0,12.0,4_rwia,299-W10-205,UU/MU
299-W10-205,2.5,CHARACTERIZATION,na,2022-10-27 13:36:00,C,,566785.69,137184.87,208.954,200-ZP,74.85400000000001,,,,,,Calc,,74.85400000000001,[],1073.0,1074.0,19.0,12.0,4_rwia,299-W10-205,UU/MU
299-W10-205,2.5,CHARACTERIZATION,na,2022-10-27 13:36:00,C,,566785.69,137184.87,208.954,200-ZP,74.85400000000001,,,,,,Calc,,74.85400000000001,[],1073.0,1074.0,19.0,12.0,4_rwia,299-W10-205,UU/MU
299-W10-205,2.5,CHARACTERIZATION,na,2022-11-01 09:40:00,C,,566785.69,137184.87,208.954,200-ZP,68.75400000000002,,,,,,Calc,,68.75400000000002,[],1073.0,1074.0,19.0,12.0,4_rwia,299-W10-205,UU/MU
299-W10-205,2.5,CHARACTERIZATION,na,2022-11-01 09:40:00,C,,566785.69,137184.87,208.954,200-ZP,68.75400000000002,,,,,,Calc,,68.75400000000002,[],1073.0,1074.0,19.0,12.0,4_rwia,299-W10-205,UU/MU
299-W10-205,2.5,CHARACTERIZATION,na,2022-11-01 09:40:00,C,,566785.69,137184.87,208.954,200-ZP,68.75400000000002,,,,,,Calc,,68.75400000000002,[],1073.0,1074.0,19.0,12.0,4_rwia,299-W10-205,UU/MU
299-W11-100,69.4,CHARACTERIZATION,na,2024-10-31 12:10:00,C,,567605.826,136490.562,220.618,200-ZP,96.838,,,,,,Calc,,96.838,[],1494.0,1495.0,26.0,20.0,4_rwia,299-W11-100,LU/CR
299-W11-100,69.4,CHARACTERIZATION,na,2024-10-31 12:10:00,C,,567605.826,136490.562,220.618,200-ZP,96.838,,,,,,Calc,,96.838,[],1494.0,1495.0,26.0,20.0,4_rwia,299-W11-100,LU/CR
299-W11-103,2.5,CHARACTERIZATION,na,2020-10-14 12:15:00,C,,568040.73,136482.53,223.35,200-ZP,118.62,,,,,,Calc,,118.62,['299-W11-106'],1498.0,1499.0,26.0,24.0,5_rlm,299-W11-103,NAN
299-W11-103,2.5,CHARACTERIZATION,na,2020-10-15 12:47:00,C,,568040.73,136482.53,223.35,200-ZP,112.49,,,,,,Calc,,112.49,['299-W11-106'],1498.0,1499.0,26.0,24.0,5_rlm,299-W11-103,NAN
299-W11-103,2.5,CHARACTERIZATION,na,2020-10-19 10:50:00,C,,568040.73,136482.53,223.35,200-ZP,106.292,,,,,,Calc,,106.292,['299-W11-106'],1498.0,1499.0,26.0,24.0,5_rlm,299-W11-103,NAN
299-W11-103,3.93,CHARACTERIZATION,na,2020-11-03 12:02:00,C,,568040.73,136482.53,223.35,200-ZP,100.476,,,,,,Calc,,100.476,['299-W11-106'],1498.0,1499.0,26.0,24.0,4_rwia,299-W11-103,NAN
