row,col,FID,Shape,x,y,row_col_id,ctet_uu_mu_mik_cv_score,ctet_uu_mu_mik_cov_score,ctet_lu_cr_mik_cv_score,ctet_lu_cr_mik_cov_score,hexcr_uu_mu_mik_cv_score,hexcr_uu_mu_mik_cov_score,hexcr_lu_cr_mik_cv_score,hexcr_lu_cr_mik_cov_score,tc99_uu_mu_mik_cv_score,tc99_uu_mu_mik_cov_score,hexcr_uumu_clean_level_exceedance_score,hexcr_lucr_clean_level_exceedance_score,tc99_uumu_clean_level_exceedance_score,tc99_lucr_clean_level_exceedance_score,ctet_uumu_clean_level_exceedance_score,ctet_lucr_clean_level_exceedance_score,tc99_lu_cr_mik_cv_score,tc99_lu_cr_mik_cov_score
70,35,2545,Point,564350,135850,10700035,3,2,3,2,2,2,4,3,3,2,0.0,0.0,0.0,0,0.0,0.0,2,3.0
70,36,2546,Point,564450,135850,10700036,2,2,3,2,2,2,4,3,3,2,0.0,0.0,0.0,0,0.0,0.0,2,2.0
70,37,2547,Point,564550,135850,10700037,2,2,3,2,3,2,4,3,3,2,0.0,0.0,0.0,0,0.0,0.0,1,1.0
70,38,2548,Point,564650,135850,10700038,2,1,4,2,3,3,4,3,2,2,0.0,0.0,0.0,0,0.0,0.0,1,1.0
70,39,2549,Point,564750,135850,10700039,2,1,4,2,2,3,4,3,3,2,0.0,0.0,0.0,0,0.0,0.0,1,1.0
70,40,2550,Point,564850,135850,10700040,2,2,4,2,2,3,4,3,3,2,0.0,0.0,0.0,0,0.0,0.0,1,1.0
70,41,2551,Point,564950,135850,10700041,3,2,3,2,2,3,4,3,3,2,0.0,0.0,0.0,0,0.0,0.0,1,1.0
70,42,2552,Point,565050,135850,10700042,3,2,2,3,2,3,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,1,3.0
70,43,2553,Point,565150,135850,10700043,3,3,1,3,2,3,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,1,3.0
70,44,2554,Point,565250,135850,10700044,3,3,1,3,2,3,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,1,3.0
70,45,2555,Point,565350,135850,10700045,3,3,1,3,2,3,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,0,3.0
70,46,2556,Point,565450,135850,10700046,3,3,1,3,1,2,4,3,2,1,0.0,0.0,0.0,0,1.0,0.0,0,3.0
70,47,2557,Point,565550,135850,10700047,3,4,0,3,1,2,4,3,1,0,0.0,0.0,0.0,0,1.0,0.0,0,3.0
70,48,2558,Point,565650,135850,10700048,3,4,0,4,1,2,4,3,1,0,0.0,0.0,0.0,0,1.0,0.0,0,3.0
70,49,2559,Point,565750,135850,10700049,3,4,0,4,0,1,4,3,2,0,0.0,0.0,0.0,0,1.0,0.0,0,3.0
70,50,2560,Point,565850,135850,10700050,3,4,0,4,0,1,4,3,3,0,0.0,0.0,0.0,0,1.0,0.0,0,3.0
70,51,2561,Point,565950,135850,10700051,2,4,0,4,0,1,4,3,2,0,0.0,0.0,0.0,0,1.75,0.0,0,3.0
70,52,2562,Point,566050,135850,10700052,1,4,0,4,0,0,4,3,0,0,0.0,0.0,0.0,0,1.75,0.0,0,1.0
70,53,2563,Point,566150,135850,10700053,0,0,0,4,0,0,4,3,0,0,0.0,0.0,0.0,0,2.25,0.0,0,0.0
70,54,2564,Point,566250,135850,10700054,0,0,0,4,0,0,0,3,0,0,0.0,0.0,0.0,0,2.25,0.0,0,0.0
70,55,2565,Point,566350,135850,10700055,0,0,0,4,0,0,0,4,0,0,0.0,0.0,0.0,0,2.25,0.0,0,0.0
70,56,2566,Point,566450,135850,10700056,0,0,0,4,0,0,0,4,0,0,0.0,0.0,0.0,0,2.25,0.0,0,0.0
70,57,2567,Point,566550,135850,10700057,0,1,0,3,0,0,0,4,0,0,0.0,0.0,0.0,0,2.25,0.0,0,0.0
70,58,2568,Point,566650,135850,10700058,0,3,0,3,0,0,0,0,0,2,0.0,0.0,0.0,0,2.25,0.0,0,0.0
70,59,2569,Point,566750,135850,10700059,1,0,0,1,0,0,0,0,3,2,0.0,0.0,0.0,0,2.5,0.0,0,0.0
70,60,2570,Point,566850,135850,10700060,2,0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0,2.5,0.75,0,0.0
70,61,2571,Point,566950,135850,10700061,3,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0,2.5,2.5,0,0.0
70,62,2572,Point,567050,135850,10700062,4,0,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0,2.5,2.5,0,1.0
70,63,2573,Point,567150,135850,10700063,4,0,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0,2.5,2.5,0,4.0
70,64,2574,Point,567250,135850,10700064,4,0,1,0,0,0,0,0,4,2,0.0,0.0,0.0,0,2.5,2.5,0,4.0
70,65,2575,Point,567350,135850,10700065,4,0,1,0,0,0,0,4,4,2,0.0,0.0,0.0,0,2.5,2.5,0,4.0
70,66,2576,Point,567450,135850,10700066,4,0,4,0,0,1,4,4,4,2,0.0,0.0,0.0,0,2.5,2.5,0,4.0
70,67,2577,Point,567550,135850,10700067,4,0,4,0,0,1,4,4,4,2,0.0,0.0,0.0,0,2.5,2.5,1,3.0
70,68,2578,Point,567650,135850,10700068,4,0,4,0,1,1,4,4,4,3,0.0,0.0,0.0,0,2.5,2.5,1,3.0
70,69,2579,Point,567750,135850,10700069,4,0,3,0,1,1,4,4,3,3,0.0,0.0,0.0,0,2.5,2.5,3,3.0
70,70,2580,Point,567850,135850,10700070,4,0,4,0,1,2,4,4,0,0,0.0,0.0,0.0,0,2.5,2.5,3,1.0
70,71,2581,Point,567950,135850,10700071,4,0,4,0,1,2,4,4,0,0,0.0,0.0,0.0,0,2.5,2.5,4,1.0
70,72,2582,Point,568050,135850,10700072,4,0,4,0,1,2,4,4,0,0,0.0,0.0,0.0,0,2.5,2.5,4,1.0
70,73,2583,Point,568150,135850,10700073,4,0,4,0,1,2,4,4,0,0,0.0,0.0,0.0,0,2.5,2.5,4,1.0
70,74,2584,Point,568250,135850,10700074,4,0,4,0,1,1,0,4,0,0,0.0,0.0,0.0,0,2.5,2.5,4,1.0
70,75,2585,Point,568350,135850,10700075,4,0,4,0,0,1,0,4,0,0,0.0,0.0,0.0,0,2.5,2.5,4,1.0
70,76,2586,Point,568450,135850,10700076,4,0,4,0,0,1,0,4,1,1,0.0,0.0,0.0,0,2.5,2.5,4,1.0
70,77,2587,Point,568550,135850,10700077,4,0,4,0,0,1,0,4,0,1,0.0,0.0,0.0,0,2.5,2.5,4,1.0
70,78,2588,Point,568650,135850,10700078,4,0,1,0,0,0,0,4,0,0,0.0,0.0,0.0,0,2.5,2.5,4,1.0
70,79,2589,Point,568750,135850,10700079,4,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0,2.5,2.5,4,1.0
70,80,2590,Point,568850,135850,10700080,3,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0,2.5,2.5,4,1.0
70,81,2591,Point,568950,135850,10700081,2,0,0,0,0,0,4,3,0,4,0.0,0.0,0.0,0,2.5,2.5,4,1.0
70,82,2592,Point,569050,135850,10700082,1,0,0,0,0,1,4,3,1,4,0.0,0.0,0.0,0,2.5,2.5,4,1.0
70,83,2593,Point,569150,135850,10700083,0,0,0,0,0,1,4,3,1,4,0.0,0.0,0.0,0,2.5,2.25,4,1.0
70,84,2594,Point,569250,135850,10700084,0,0,0,0,0,2,4,3,2,2,0.0,0.0,0.0,0,2.5,1.75,4,1.0
70,85,2595,Point,569350,135850,10700085,0,0,0,0,0,2,4,3,2,1,0.0,0.0,0.0,0,2.5,1.0,4,1.0
70,86,2596,Point,569450,135850,10700086,0,0,0,0,1,3,4,3,2,0,0.0,0.0,0.0,0,2.5,0.0,4,3.0
70,87,2597,Point,569550,135850,10700087,0,0,0,0,1,4,4,3,1,0,0.0,0.0,0.0,0,2.5,1.0,4,3.0
70,88,2598,Point,569650,135850,10700088,0,0,0,0,1,4,4,3,1,0,0.0,0.0,0.0,0,2.5,1.75,4,3.0
70,89,2599,Point,569750,135850,10700089,0,0,0,0,1,4,4,3,1,0,0.0,0.0,0.0,0,2.5,2.25,4,3.0
70,90,2600,Point,569850,135850,10700090,0,0,0,0,2,4,4,3,1,0,0.0,0.0,0.0,0,2.5,2.5,4,3.0
70,91,2601,Point,569950,135850,10700091,0,0,1,0,2,4,4,3,0,0,0.0,0.0,0.0,0,2.5,2.5,4,3.0
70,92,2602,Point,570050,135850,10700092,0,0,1,0,2,4,4,3,0,0,0.0,0.0,0.0,0,2.5,0.0,4,3.0
70,93,2603,Point,570150,135850,10700093,0,1,1,0,2,4,4,3,0,0,0.0,0.0,0.0,0,2.5,0.0,4,3.0
70,94,2604,Point,570250,135850,10700094,2,3,1,0,3,4,4,3,0,0,0.0,0.0,0.0,0,2.5,0.0,4,3.0
70,95,2605,Point,570350,135850,10700095,3,3,1,0,3,4,4,3,1,0,0.0,0.0,0.0,0,2.5,0.0,4,3.0
70,96,2606,Point,570450,135850,10700096,3,3,2,0,3,4,4,3,1,0,0.0,0.0,0.0,0,2.5,0.0,4,3.0
70,97,2607,Point,570550,135850,10700097,3,3,2,0,3,4,4,3,1,0,0.0,0.0,0.0,0,1.5,0.0,4,3.0
70,98,2608,Point,570650,135850,10700098,3,3,2,0,3,4,4,3,1,0,0.0,0.0,0.0,0,0.25,0.0,4,3.0
70,99,2609,Point,570750,135850,10700099,3,3,2,1,3,3,4,3,2,0,0.0,0.0,0.0,0,0.0,0.0,3,3.0
70,100,2610,Point,570850,135850,10700100,3,4,2,1,3,3,4,3,2,0,0.0,0.0,0.0,0,0.0,0.0,3,3.0
70,101,2611,Point,570950,135850,10700101,3,4,2,1,3,3,4,3,2,0,0.0,0.0,0.0,0,0.0,0.0,3,3.0
70,102,2612,Point,571050,135850,10700102,2,4,2,1,3,3,4,3,2,1,0.0,0.0,0.0,0,0.0,0.0,3,3.0
70,103,2613,Point,571150,135850,10700103,1,4,2,1,3,3,4,3,2,1,0.0,0.0,0.0,0,0.0,0.0,3,3.0
70,104,2614,Point,571250,135850,10700104,0,3,2,1,3,3,4,3,2,1,0.0,0.0,0.0,0,0.0,0.0,3,3.0
70,105,2615,Point,571350,135850,10700105,0,3,2,1,3,3,4,3,2,1,0.0,0.0,0.0,0,0.0,0.0,3,3.0
70,106,2616,Point,571450,135850,10700106,1,2,2,1,3,3,4,3,2,1,0.0,0.0,0.0,0,0.25,0.0,3,2.0
70,107,2617,Point,571550,135850,10700107,1,2,2,1,3,3,4,3,2,1,0.0,0.0,0.0,0,0.75,0.0,3,2.0
70,108,2618,Point,571650,135850,10700108,1,1,2,1,3,3,4,3,2,1,0.0,0.0,0.0,0,0.75,0.0,3,2.0
70,109,2619,Point,571750,135850,10700109,1,1,2,1,3,3,4,3,2,1,0.0,0.0,0.0,0,0.75,0.0,3,2.0
70,110,2620,Point,571850,135850,10700110,1,1,2,1,3,3,4,3,2,1,0.0,0.0,0.0,0,1.5,0.0,3,2.0
70,111,2621,Point,571950,135850,10700111,1,1,2,1,3,3,4,3,2,1,0.0,0.0,0.0,0,1.5,0.0,3,2.0
70,112,2622,Point,572050,135850,10700112,1,1,2,1,3,3,4,3,3,1,0.0,0.0,0.0,0,1.5,0.0,3,2.0
70,113,2623,Point,572150,135850,10700113,2,1,2,1,3,3,4,3,3,1,0.0,0.0,0.0,0,2.5,0.0,3,2.0
71,32,2624,Point,564050,135750,10710032,3,3,3,2,3,2,4,3,3,2,0.0,0.0,0.0,0,0.0,0.0,3,3.0
71,33,2625,Point,564150,135750,10710033,3,2,3,2,3,3,4,3,3,2,0.0,0.0,0.0,0,0.0,0.0,3,3.0
71,34,2626,Point,564250,135750,10710034,3,2,3,2,2,3,4,3,3,2,0.0,0.0,0.0,0,0.0,0.0,2,2.0
71,35,2627,Point,564350,135750,10710035,3,2,3,2,2,3,4,3,3,2,0.0,0.0,0.0,0,0.0,0.0,2,2.0
71,36,2628,Point,564450,135750,10710036,2,2,3,2,2,2,4,3,3,2,0.0,0.0,0.0,0,0.0,0.0,1,1.0
71,37,2629,Point,564550,135750,10710037,2,2,3,2,3,2,4,3,2,2,0.0,0.0,0.0,0,0.0,0.0,1,1.0
71,38,2630,Point,564650,135750,10710038,2,1,4,2,3,3,4,3,2,2,0.0,0.0,0.0,0,0.0,0.0,1,1.0
71,39,2631,Point,564750,135750,10710039,2,1,4,2,2,3,4,3,2,2,0.0,0.0,0.0,0,0.0,0.0,1,1.0
71,40,2632,Point,564850,135750,10710040,2,1,4,2,2,3,4,3,3,2,0.0,0.0,0.0,0,0.0,0.0,1,1.0
71,41,2633,Point,564950,135750,10710041,3,2,3,2,2,3,4,3,3,2,0.0,0.0,0.0,0,0.0,0.0,1,1.0
71,42,2634,Point,565050,135750,10710042,3,2,3,3,2,3,4,3,3,2,0.0,0.0,0.0,0,0.0,0.0,1,1.0
71,43,2635,Point,565150,135750,10710043,3,3,1,3,2,3,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,1,3.0
71,44,2636,Point,565250,135750,10710044,3,3,1,3,2,3,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,0,3.0
71,45,2637,Point,565350,135750,10710045,3,3,1,3,1,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,0,3.0
71,46,2638,Point,565450,135750,10710046,3,3,1,3,1,2,4,3,3,2,0.0,0.0,0.0,0,1.0,0.0,0,3.0
71,47,2639,Point,565550,135750,10710047,3,4,1,3,1,2,4,3,1,0,0.0,0.0,0.0,0,1.0,0.0,0,3.0
71,48,2640,Point,565650,135750,10710048,3,4,0,4,1,2,4,3,1,0,0.0,0.0,0.0,0,1.0,0.0,0,3.0
71,49,2641,Point,565750,135750,10710049,3,4,0,4,0,1,4,3,2,0,0.0,0.0,0.0,0,1.0,0.0,0,3.0
71,50,2642,Point,565850,135750,10710050,3,4,0,4,0,1,4,3,3,0,0.0,0.0,0.0,0,1.0,0.0,0,3.0
71,51,2643,Point,565950,135750,10710051,2,4,0,4,0,0,4,3,2,0,0.0,0.0,0.0,0,1.0,0.0,0,1.0
71,52,2644,Point,566050,135750,10710052,0,4,0,4,0,0,4,3,0,0,0.0,0.0,0.0,0,1.0,0.0,0,1.0
71,53,2645,Point,566150,135750,10710053,0,1,0,4,0,0,4,3,0,0,0.0,0.0,0.0,0,1.0,0.0,0,0.0
71,54,2646,Point,566250,135750,10710054,0,0,0,4,0,0,0,3,0,0,0.0,0.0,0.0,0,1.75,0.0,0,0.0
71,55,2647,Point,566350,135750,10710055,0,0,0,4,0,0,0,4,0,0,0.0,0.0,0.0,0,1.75,1.5,0,0.0
71,56,2648,Point,566450,135750,10710056,0,0,0,4,0,0,0,4,0,1,0.0,0.0,0.0,0,1.75,0.25,0,0.0
71,57,2649,Point,566550,135750,10710057,0,1,0,4,0,0,0,4,1,2,0.0,0.0,0.0,0,2.25,0.0,0,0.0
71,58,2650,Point,566650,135750,10710058,0,3,0,3,0,0,0,0,2,3,0.0,0.0,0.0,0,2.25,0.0,0,0.0
71,59,2651,Point,566750,135750,10710059,1,0,0,3,0,0,0,0,3,1,0.0,0.0,0.0,0,2.5,0.0,0,0.0
71,60,2652,Point,566850,135750,10710060,3,0,0,1,0,0,0,0,4,0,0.0,0.0,0.0,0,2.5,0.0,0,0.0
71,61,2653,Point,566950,135750,10710061,3,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0,2.5,2.5,0,1.0
71,62,2654,Point,567050,135750,10710062,4,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0,2.5,2.5,0,3.0
71,63,2655,Point,567150,135750,10710063,4,0,1,0,0,0,0,0,4,0,0.0,0.0,0.0,0,2.5,2.5,0,4.0
71,64,2656,Point,567250,135750,10710064,4,0,4,0,0,0,0,0,4,0,0.0,0.0,0.0,0,2.5,2.5,0,4.0
71,65,2657,Point,567350,135750,10710065,4,0,4,0,0,0,0,0,4,1,0.0,0.0,0.0,0,2.5,2.5,0,4.0
71,66,2658,Point,567450,135750,10710066,4,0,4,0,0,1,0,4,4,2,0.0,0.0,0.0,0,2.5,2.5,0,4.0
71,67,2659,Point,567550,135750,10710067,4,0,4,0,0,1,0,4,4,2,0.0,0.0,0.0,0,2.5,2.5,1,4.0
71,68,2660,Point,567650,135750,10710068,4,0,4,0,0,1,4,4,3,3,0.0,0.0,0.0,0,2.5,2.5,1,3.0
71,69,2661,Point,567750,135750,10710069,4,0,4,0,1,1,4,4,2,3,0.0,0.0,0.0,0,2.5,2.5,3,3.0
71,70,2662,Point,567850,135750,10710070,4,0,4,0,1,2,4,4,0,0,0.0,0.0,0.0,0,2.5,2.5,4,3.0
71,71,2663,Point,567950,135750,10710071,4,0,4,0,1,2,4,4,0,0,0.0,0.0,0.0,0,2.5,2.5,4,1.0
71,72,2664,Point,568050,135750,10710072,4,0,4,0,1,2,4,4,0,0,0.0,0.0,0.0,0,2.5,2.5,4,1.0
71,73,2665,Point,568150,135750,10710073,4,0,4,0,1,2,0,4,0,0,0.0,0.0,0.0,0,2.5,2.5,4,1.0
71,74,2666,Point,568250,135750,10710074,4,0,4,0,1,2,0,4,0,0,0.0,0.0,0.0,0,2.5,2.5,4,1.0
71,75,2667,Point,568350,135750,10710075,4,0,4,0,1,1,0,4,0,0,0.0,0.0,0.0,0,2.5,2.5,4,1.0
71,76,2668,Point,568450,135750,10710076,4,0,4,0,0,1,0,4,1,1,0.0,0.0,0.0,0,2.5,2.5,4,0.0
71,77,2669,Point,568550,135750,10710077,4,0,4,0,0,1,0,3,0,1,0.0,0.0,0.0,0,2.5,2.5,4,0.0
71,78,2670,Point,568650,135750,10710078,4,0,1,0,0,0,0,3,0,1,0.0,0.0,0.0,0,2.5,2.5,4,0.0
71,79,2671,Point,568750,135750,10710079,4,0,0,0,0,0,4,3,0,0,0.0,0.0,0.0,0,2.5,2.5,4,0.0
71,80,2672,Point,568850,135750,10710080,3,0,0,0,0,0,4,3,0,0,0.0,0.0,0.0,0,2.5,2.5,4,0.0
71,81,2673,Point,568950,135750,10710081,1,0,0,0,0,0,4,3,0,2,0.0,0.0,0.0,0,2.5,2.5,4,0.0
71,82,2674,Point,569050,135750,10710082,1,0,0,0,0,1,4,3,1,4,0.0,0.0,0.0,0,2.5,2.5,4,0.0
71,83,2675,Point,569150,135750,10710083,0,0,0,0,0,2,4,3,1,3,0.0,0.0,0.0,0,2.5,2.5,4,0.0
71,84,2676,Point,569250,135750,10710084,0,0,0,0,0,2,4,3,2,2,0.0,0.0,0.0,0,2.5,2.25,4,0.0
71,85,2677,Point,569350,135750,10710085,0,0,0,0,1,3,4,3,2,1,0.0,0.0,0.0,0,2.5,1.0,4,0.0
71,86,2678,Point,569450,135750,10710086,0,0,0,0,1,4,4,3,2,0,0.0,0.0,0.0,0,2.5,1.0,4,1.0
71,87,2679,Point,569550,135750,10710087,0,0,0,0,1,4,4,3,1,0,0.0,0.0,0.0,0,2.5,1.0,4,1.0
71,88,2680,Point,569650,135750,10710088,0,0,0,0,1,4,4,3,1,0,0.0,0.0,0.0,0,2.5,2.25,4,3.0
71,89,2681,Point,569750,135750,10710089,0,0,0,0,1,4,4,3,1,0,0.0,0.0,0.0,0,2.5,2.5,4,3.0
71,90,2682,Point,569850,135750,10710090,0,0,0,0,2,4,4,3,1,0,0.0,0.0,0.0,0,2.5,2.5,4,3.0
71,91,2683,Point,569950,135750,10710091,0,0,1,0,2,4,4,3,0,0,0.0,0.0,0.0,0,2.5,1.25,4,3.0
71,92,2684,Point,570050,135750,10710092,0,1,1,0,2,4,4,3,0,0,0.0,0.0,0.0,0,2.5,0.0,4,3.0
71,93,2685,Point,570150,135750,10710093,1,3,1,0,2,4,4,3,0,0,0.0,0.0,0.0,0,2.5,0.0,4,3.0
71,94,2686,Point,570250,135750,10710094,3,4,1,0,3,4,4,3,0,0,0.0,0.0,0.0,0,2.5,0.0,4,3.0
71,95,2687,Point,570350,135750,10710095,3,3,1,0,3,4,4,3,1,0,0.0,0.0,0.0,0,1.5,0.0,4,3.0
71,96,2688,Point,570450,135750,10710096,3,3,2,0,3,4,4,3,1,0,0.0,0.0,0.0,0,0.75,0.0,4,3.0
71,97,2689,Point,570550,135750,10710097,3,3,2,0,3,4,4,3,1,0,0.0,0.0,0.0,0,0.25,0.0,4,3.0
71,98,2690,Point,570650,135750,10710098,3,3,2,0,3,3,4,3,1,0,0.0,0.0,0.0,0,0.0,0.0,4,3.0
71,99,2691,Point,570750,135750,10710099,3,3,2,1,3,3,4,3,1,0,0.0,0.0,0.0,0,0.0,0.0,3,3.0
71,100,2692,Point,570850,135750,10710100,3,4,2,1,3,3,4,3,2,0,0.0,0.0,0.0,0,0.0,0.0,3,3.0
71,101,2693,Point,570950,135750,10710101,3,4,2,1,3,3,4,3,2,0,0.0,0.0,0.0,0,0.0,0.0,3,2.0
71,102,2694,Point,571050,135750,10710102,2,4,2,1,3,3,4,3,2,0,0.0,0.0,0.0,0,0.0,0.0,3,2.0
71,103,2695,Point,571150,135750,10710103,1,4,2,1,3,3,4,3,2,1,0.0,0.0,0.0,0,0.0,0.0,3,2.0
71,104,2696,Point,571250,135750,10710104,0,3,2,1,3,3,4,3,2,1,0.0,0.0,0.0,0,0.0,0.0,3,2.0
71,105,2697,Point,571350,135750,10710105,0,3,2,1,3,3,4,3,2,1,0.0,0.0,0.0,0,0.0,0.0,3,1.0
71,106,2698,Point,571450,135750,10710106,0,2,2,1,3,3,4,3,2,1,0.0,0.0,0.0,0,0.0,0.0,2,1.0
71,107,2699,Point,571550,135750,10710107,1,2,2,1,3,3,4,3,2,1,0.0,0.0,0.0,0,0.25,0.0,2,1.0
71,108,2700,Point,571650,135750,10710108,1,2,2,1,3,3,4,3,2,1,0.0,0.0,0.0,0,0.75,0.0,3,2.0
71,109,2701,Point,571750,135750,10710109,1,1,2,1,3,3,4,3,2,1,0.0,0.0,0.0,0,0.75,0.0,3,2.0
71,110,2702,Point,571850,135750,10710110,1,1,2,1,3,3,4,3,2,1,0.0,0.0,0.0,0,0.75,0.0,3,2.0
71,111,2703,Point,571950,135750,10710111,1,1,2,1,3,3,4,3,2,1,0.0,0.0,0.0,0,0.75,0.0,3,2.0
71,112,2704,Point,572050,135750,10710112,1,1,2,1,3,3,4,3,2,1,0.0,0.0,0.0,0,1.5,0.0,3,2.0
71,113,2705,Point,572150,135750,10710113,2,1,2,1,3,3,4,3,3,1,0.0,0.0,0.0,0,1.5,0.0,3,2.0
72,32,2706,Point,564050,135650,10720032,3,3,3,2,3,2,4,3,3,2,0.0,0.0,0.0,0,0.0,0.0,3,2.0
72,33,2707,Point,564150,135650,10720033,3,2,3,2,3,2,4,3,3,2,0.0,0.0,0.0,0,0.0,0.0,2,2.0
72,34,2708,Point,564250,135650,10720034,3,2,3,2,2,3,4,3,3,2,0.0,0.0,0.0,0,0.0,0.0,2,2.0
72,35,2709,Point,564350,135650,10720035,3,2,3,2,2,3,4,3,3,2,0.0,0.0,0.0,0,0.0,0.0,1,1.0
72,36,2710,Point,564450,135650,10720036,2,2,3,2,2,2,4,3,2,2,0.0,0.0,0.0,0,0.0,0.0,1,1.0
72,37,2711,Point,564550,135650,10720037,2,2,3,2,3,2,4,3,2,2,0.0,0.0,0.0,0,0.0,0.0,1,1.0
72,38,2712,Point,564650,135650,10720038,2,1,4,2,3,2,4,3,2,2,0.0,0.0,0.0,0,0.0,0.0,1,1.0
72,39,2713,Point,564750,135650,10720039,2,1,4,2,3,3,4,3,2,2,0.0,0.0,0.0,0,0.0,0.0,1,1.0
72,40,2714,Point,564850,135650,10720040,2,1,4,2,2,3,4,3,2,2,0.0,0.0,0.0,0,0.0,0.0,1,1.0
72,41,2715,Point,564950,135650,10720041,2,2,3,2,2,3,4,3,2,2,0.0,0.0,0.0,0,0.0,0.0,1,1.0
72,42,2716,Point,565050,135650,10720042,3,2,3,3,2,3,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,1,1.0
72,43,2717,Point,565150,135650,10720043,3,3,1,3,2,3,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,0,1.0
72,44,2718,Point,565250,135650,10720044,3,3,1,3,2,3,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,0,1.0
72,45,2719,Point,565350,135650,10720045,3,3,1,3,1,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,0,3.0
72,46,2720,Point,565450,135650,10720046,3,3,1,3,1,2,4,3,3,3,0.0,0.0,0.0,0,1.0,0.0,0,3.0
72,47,2721,Point,565550,135650,10720047,3,4,1,3,1,2,4,3,1,0,0.0,0.0,0.0,0,1.0,0.0,0,3.0
72,48,2722,Point,565650,135650,10720048,3,4,0,3,1,2,4,3,1,0,0.0,0.0,0.0,0,1.0,0.0,0,3.0
72,49,2723,Point,565750,135650,10720049,3,4,0,4,0,1,4,3,2,0,0.0,0.0,0.0,0,1.0,0.0,0,3.0
72,50,2724,Point,565850,135650,10720050,3,4,0,4,0,1,4,3,3,0,0.0,0.0,0.0,0,1.0,0.0,0,2.0
72,51,2725,Point,565950,135650,10720051,2,4,0,4,0,0,4,3,2,0,0.0,0.0,0.0,0,1.0,0.0,0,1.0
72,52,2726,Point,566050,135650,10720052,1,4,0,4,0,0,4,3,0,0,0.0,0.0,0.0,0,1.0,0.0,0,0.0
72,53,2727,Point,566150,135650,10720053,0,4,0,4,0,0,4,3,0,0,0.0,0.0,0.0,0,1.0,0.0,0,0.0
72,54,2728,Point,566250,135650,10720054,0,0,0,4,0,0,0,3,0,0,0.0,0.0,0.0,0,1.0,0.0,0,0.0
72,55,2729,Point,566350,135650,10720055,0,0,0,4,0,0,0,4,0,0,0.0,0.0,0.0,0,1.75,0.0,0,0.0
72,56,2730,Point,566450,135650,10720056,0,0,0,4,0,0,0,4,0,0,0.0,0.0,0.0,0,1.75,0.0,0,0.0
72,57,2731,Point,566550,135650,10720057,0,2,0,4,0,0,0,4,0,0,0.0,0.0,0.0,0,2.25,0.0,0,0.0
72,58,2732,Point,566650,135650,10720058,0,3,0,3,0,0,0,0,2,0,0.0,0.0,0.0,0,2.5,0.0,0,0.0
72,59,2733,Point,566750,135650,10720059,1,2,0,3,0,0,0,0,3,0,0.0,0.0,0.0,0,2.5,0.0,0,0.0
72,60,2734,Point,566850,135650,10720060,2,0,0,3,0,0,0,0,4,0,0.0,0.0,0.0,0,2.5,0.25,0,0.0
72,61,2735,Point,566950,135650,10720061,3,0,0,2,0,0,0,0,4,0,0.0,0.0,0.0,0,2.5,2.5,0,2.0
72,62,2736,Point,567050,135650,10720062,4,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0,2.5,2.5,0,4.0
72,63,2737,Point,567150,135650,10720063,4,0,3,0,0,0,0,0,4,0,0.0,0.0,0.0,0,2.5,2.5,0,4.0
72,64,2738,Point,567250,135650,10720064,4,0,4,0,0,0,0,0,4,0,0.0,0.0,0.0,0,2.5,2.5,0,4.0
72,65,2739,Point,567350,135650,10720065,4,0,4,0,0,1,0,0,4,0,0.0,0.0,0.0,0,2.5,2.5,0,4.0
72,66,2740,Point,567450,135650,10720066,4,0,4,0,0,1,0,0,4,1,0.0,0.0,0.0,0,2.5,2.5,0,4.0
72,67,2741,Point,567550,135650,10720067,4,0,4,0,0,1,0,4,4,2,0.0,0.0,0.0,0,2.5,2.5,1,4.0
72,68,2742,Point,567650,135650,10720068,4,0,4,0,0,1,0,4,3,3,0.0,0.0,0.0,0,2.5,2.5,1,3.0
72,69,2743,Point,567750,135650,10720069,4,0,3,0,0,1,0,4,0,1,1.0,0.0,0.0,0,2.5,2.5,3,3.0
72,70,2744,Point,567850,135650,10720070,4,0,4,0,1,1,0,4,0,0,1.0,0.0,0.0,0,2.5,2.5,4,3.0
