,row,col,x,y,row_col_id,s_mw_uumu,dist_m_mw_uumu,mw_near_mw_uumu,s_ext_uumu,dist_m_ew_uumu,ew_near_ew_uumu,s_mw_lucr,dist_m_mw_lucr,mw_near_mw_lucr,s_ext_lucr,dist_m_ew_lucr,ew_near_ew_lucr,s_cr_cs,neardist_m_cr_cs,cl_dist_m_cr_cs,combdist_m_cr_cs,plycnt_cr_cs,raw_s_cr_cs,s_tec_cs,neardist_m_tec_cs,cl_dist_m_tec_cs,combdist_m_tec_cs,plycnt_tec_cs,raw_s_tec_cs,s_ctet_cs,neardist_m_ctet_cs,cl_dist_m_ctet_cs,combdist_m_ctet_cs,plycnt_ctet_cs,raw_s_ctet_cs,NORTHING,EASTING
3423,80,93,570150.0,134850.0,10800093,0,199.04702367530308,699-38-65,0,2100.069292428275,299-W11-97,4,1167.1751490243516,699-38-70C,0,2210.7533340922428,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134850.0,570150.0
3424,80,94,570250.0,134850.0,10800094,1,248.15865415895834,699-38-65,0,2187.8704333209967,299-W11-97,4,1259.156792659286,699-38-70C,0,2303.335039502496,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134850.0,570250.0
3425,80,95,570350.0,134850.0,10800095,1,321.785204187474,699-38-65,0,2276.6780696884257,299-W11-97,4,1352.2772750068764,699-38-70C,0,2396.5129468041605,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134850.0,570350.0
3426,80,96,570450.0,134850.0,10800096,2,406.8276264389664,699-38-65,0,2366.378886188817,299-W11-97,4,1446.3166418526844,699-38-70C,0,2490.220131675101,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134850.0,570450.0
3427,80,97,570550.0,134850.0,10800097,2,497.4652928938379,699-38-65,0,2456.8750544136824,299-W11-97,4,1541.1066895254296,699-38-70C,0,2584.3990218617473,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134850.0,570550.0
3428,80,98,570650.0,134850.0,10800098,2,587.8463939950178,699-38-61,0,2548.0818340469846,299-W11-97,4,1636.5169808162798,699-38-70C,0,2678.999870138099,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134850.0,570650.0
3429,80,99,570750.0,134850.0,10800099,2,491.6746718440514,699-38-61,0,2639.9255733827526,299-W11-97,4,1654.561747327988,699-32-62P,0,2773.9795068096573,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134850.0,570750.0
3430,80,100,570850.0,134850.0,10800100,1,397.39726085236856,699-38-61,0,2732.3420417290854,299-W11-97,4,1641.8470622201821,699-32-62P,0,2869.3003161397983,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134850.0,570850.0
3431,80,101,570950.0,134850.0,10800101,1,306.76568082654774,699-38-61,0,2825.275036700016,299-W11-97,4,1635.160229372351,699-32-62P,0,2964.929392784918,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134850.0,570950.0
3432,80,102,571050.0,134850.0,10800102,1,224.24491729576664,699-38-61,0,2918.675218827934,299-W11-97,4,1634.5752279173441,699-32-62P,0,3060.8378434997076,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134850.0,571050.0
3433,80,103,571150.0,134850.0,10800103,0,162.6849191934984,699-38-61,0,3012.499134107809,299-W11-97,4,1640.0985871956095,699-32-62P,0,3157.0002065568415,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134850.0,571150.0
3434,80,104,571250.0,134850.0,10800104,0,150.48914556540274,699-38-61,0,3106.7083920124055,299-W11-97,4,1651.6690272936137,699-32-62P,0,3253.3939669520405,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134850.0,571250.0
3435,80,105,571350.0,134850.0,10800105,0,197.04715915997073,699-38-61,0,3201.2689722983787,299-W11-97,4,1669.1607998395568,699-32-62P,0,3349.9991498804793,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134850.0,571350.0
3436,80,106,571450.0,134850.0,10800106,1,273.87621826844463,699-38-61,0,3296.150638699683,299-W11-97,4,1692.3903142363545,699-32-62P,0,3446.797978443171,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134850.0,571450.0
3437,80,107,571550.0,134850.0,10800107,1,331.1582673285017,699-36-61A,0,3391.326441527023,299-W11-97,4,1721.125264389848,699-32-62P,0,3543.774584281558,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134850.0,571550.0
3438,80,108,571650.0,134850.0,10800108,1,388.0353051205847,699-36-61A,0,3486.7722944007037,299-W11-97,4,1755.0952611528019,699-32-62P,0,3640.9147620069225,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134850.0,571650.0
3439,80,109,571750.0,134850.0,10800109,2,459.86628276058156,699-36-61A,0,3582.4666129638053,299-W11-97,4,1794.0029475229462,699-32-62P,0,3738.2057600137427,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134850.0,571750.0
3440,80,110,571850.0,134850.0,10800110,2,540.7241422574408,699-36-61A,0,3678.3900055595477,299-W11-97,4,1837.5347005488131,699-32-62P,0,3835.6361016394553,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134850.0,571850.0
3441,80,111,571950.0,134850.0,10800111,3,627.1269393193493,699-36-61A,0,3774.5250076003445,299-W11-97,4,1885.3702489752548,699-32-62P,0,3933.1954317323107,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134850.0,571950.0
3442,80,112,572050.0,134850.0,10800112,3,717.0730771825594,699-36-61A,0,3870.8558527798978,299-W11-97,4,1937.190794867922,699-32-62P,0,4030.8743845721506,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134850.0,572050.0
3443,80,113,572150.0,134850.0,10800113,3,778.2643509759223,699-35-59,0,3967.368275444114,299-W11-97,4,1992.6854683368895,699-32-62P,0,4128.6644698013315,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134850.0,572150.0
3444,81,32,564050.0,134750.0,10810032,4,1293.3231808021242,299-W17-1,0,2923.585577625544,299-W22-90,4,2052.728870570328,299-W18-22,0,3972.4796387269193,299-W11-107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,564050.0
3445,81,33,564150.0,134750.0,10810033,4,1196.055538008212,299-W17-1,0,2824.017462711604,299-W22-90,4,1953.4506433675099,299-W18-22,0,3884.0438308675093,299-W11-107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,564150.0
3446,81,34,564250.0,134750.0,10810034,4,1099.2783314520955,299-W17-1,0,2724.480983545321,299-W22-90,4,1854.2499874809064,299-W18-22,0,3796.182092589864,299-W11-107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,564250.0
3447,81,35,564350.0,134750.0,10810035,4,1003.1335155402261,299-W17-1,0,2624.9797389122987,299-W22-90,4,1755.1400559707322,299-W18-22,0,3708.935221879719,299-W11-107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,564350.0
3448,81,36,564450.0,134750.0,10810036,4,907.8220365248261,299-W17-1,0,2525.517893363671,299-W22-90,4,1656.1371368558064,299-W18-22,0,3622.3476476036867,299-W11-107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,564450.0
3449,81,37,564550.0,134750.0,10810037,4,813.6368047231348,299-W17-1,0,2426.100292588926,299-W22-90,4,1557.2616402110955,299-W18-22,0,3536.467797124691,299-W11-107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,564550.0
3450,81,38,564650.0,134750.0,10810038,3,721.0193131949118,299-W17-1,0,2326.732608122401,299-W22-90,4,1458.5394804642606,299-W18-22,0,3451.348501687415,299-W11-107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,564650.0
3451,81,39,564750.0,134750.0,10810039,3,630.660645672498,299-W17-1,0,2227.421520435696,299-W22-90,4,1360.0040500207924,299-W18-22,0,3367.047442508045,299-W11-107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,564750.0
3452,81,40,564850.0,134750.0,10810040,2,543.6881918894707,299-W17-1,0,2128.174952794075,299-W22-90,4,1261.6990988634975,299-W18-22,0,3283.6276402935778,299-W11-107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,564850.0
3453,81,41,564950.0,134750.0,10810041,2,462.0182355708826,299-W17-1,0,2029.0023730148914,299-W22-90,4,1163.6830393509072,299-W18-22,0,3201.157990493436,299-W11-107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,564950.0
3454,81,42,565050.0,134750.0,10810042,1,389.00494855466985,299-W17-1,0,1929.9151871779386,299-W22-90,4,1066.0355604167096,299-W18-22,0,3119.7138458679146,299-W11-107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,565050.0
3455,81,43,565150.0,134750.0,10810043,1,330.43736168903644,299-W17-1,0,1830.9272595327361,299-W22-90,4,968.8681107730669,299-W18-22,0,3039.377646838243,299-W11-107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,565150.0
3456,81,44,565250.0,134750.0,10810044,1,295.0471996138937,299-W17-1,0,1732.0556081431255,299-W22-90,4,872.3411122221485,299-W18-22,0,2960.239598427799,299-W11-107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,565250.0
3457,81,45,565350.0,134750.0,10810045,1,291.40495877728404,299-W17-1,0,1633.321349183941,299-W22-90,3,776.6933861395875,299-W18-22,0,2882.3983902472573,299-W11-107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,565350.0
3458,81,46,565450.0,134750.0,10810046,1,320.5945258421927,299-W17-1,0,1534.7509992503824,299-W22-90,3,682.2948160971046,299-W18-22,0,2805.9619527178165,299-W11-107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,565450.0
3459,81,47,565550.0,134750.0,10810047,1,375.02646573271346,299-W17-1,0,1436.378303129104,299-W22-90,2,589.7455519738874,299-W18-22,0,2731.0482383326707,299-W11-107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,565550.0
3460,81,48,565650.0,134750.0,10810048,2,445.5433200037454,299-W17-1,0,1338.246849314446,299-W22-90,2,500.0734106838599,299-W18-22,0,2638.468931823927,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,565650.0
3461,81,49,565750.0,134750.0,10810049,2,416.1674192725473,299-W18-21,0,1240.4138945126497,299-W22-90,2,415.1469812885453,299-W18-22,0,2545.4744752599845,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,565750.0
3462,81,50,565850.0,134750.0,10810050,1,337.1280481715835,299-W18-21,0,1142.9560926387487,299-W22-90,1,338.5566659704031,299-W18-22,0,2453.0312481091814,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,565850.0
3463,81,51,565950.0,134750.0,10810051,1,272.2412916219559,299-W18-21,0,1045.9783122512786,299-W22-90,1,277.2980635940296,299-W18-22,0,2361.2039946180184,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,565950.0
3464,81,52,566050.0,134750.0,10810052,1,233.61361446628092,299-W18-21,0,949.6276268622508,299-W22-90,1,243.24435465803072,299-W18-22,0,2270.0674668828865,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,566050.0
3465,81,53,566150.0,134750.0,10810053,1,230.62557874837898,299-W18-15,0,854.1162858182881,299-W22-90,1,247.87379061329818,299-W18-22,0,2179.708307136549,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,566150.0
3466,81,54,566250.0,134750.0,10810054,0,131.07844053471936,299-W18-15,0,759.7609029820005,299-W22-90,1,289.33547323653306,299-W18-22,0,2090.2273331386896,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,566250.0
3467,81,55,566350.0,134750.0,10810055,0,34.2776541350652,299-W18-15,0,667.0521941347783,299-W22-90,1,354.9487513332198,299-W18-22,0,2001.7423171327712,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,566350.0
3468,81,56,566450.0,134750.0,10810056,0,71.89128996611724,299-W18-15,0,576.7847342813602,299-W22-90,2,433.8919405485832,299-W18-22,0,1914.3913665183702,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,566450.0
3469,81,57,566550.0,134750.0,10810057,0,170.768139806527,299-W18-15,0,490.30870857044386,299-W22-90,2,520.1305759835876,299-W18-22,0,1828.3370324423422,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,566550.0
3470,81,58,566650.0,134750.0,10810058,1,257.07841644137915,299-W18-40,0,410.0300351193967,299-W22-90,3,610.5812116934339,299-W18-22,0,1743.7712878127302,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,566650.0
3471,81,59,566750.0,134750.0,10810059,1,247.85340869150806,299-W18-40,0,340.3624974934972,299-W22-90,3,703.621358454265,299-W18-22,0,1660.9215225892115,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,566750.0
3472,81,60,566850.0,134750.0,10810060,1,239.8683013655708,299-W22-84,1,289.08239258039924,299-W22-90,3,798.346175586148,299-W18-22,0,1580.0576901493382,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,566850.0
3473,81,61,566950.0,134750.0,10810061,0,191.76242202262566,299-W19-6,1,267.00305185522745,299-W22-90,3,776.1812214296788,299-W22-24P,0,1501.500684049148,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,566950.0
3474,81,62,567050.0,134750.0,10810062,0,100.53271358116206,299-W19-6,1,281.0918527812617,299-W22-90,3,687.6214718142967,299-W22-24P,0,1425.6318964585691,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,567050.0
3475,81,63,567150.0,134750.0,10810063,0,58.6585586253221,299-W19-6,0,326.70266252358533,299-W22-90,3,602.6518800269781,299-W22-24P,0,1352.9036566585419,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,567150.0
3476,81,64,567250.0,134750.0,10810064,0,129.51766867886687,299-W19-6,0,353.8400538378706,299-W19-123,2,523.0251318053874,299-W22-24P,0,1283.8497981462049,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,567250.0
3477,81,65,567350.0,134750.0,10810065,1,215.1983180696587,299-W19-105,1,287.8554910019863,299-W19-123,2,451.5764481237197,299-W22-24P,0,1219.0948708775902,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,567350.0
3478,81,66,567450.0,134750.0,10810066,0,115.24025381786237,299-W19-105,1,246.00565786176963,299-W19-123,1,392.7942062964092,299-W22-24P,0,1159.3594370168576,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,567450.0
3479,81,67,567550.0,134750.0,10810067,0,15.821381102820457,299-W19-105,1,241.1986395069622,299-W19-123,1,353.06272601340646,299-W22-24P,0,1105.4575089979905,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,34.451027947994035,1135.0,1169.4510279479941,1.0,0.0,0,0,0,0,0,0,134750.0,567550.0
3480,81,68,567650.0,134750.0,10810068,0,58.22077034873187,299-W19-132,1,261.22209784014376,299-W19-113,1,339.1449373055852,299-W22-24P,0,1058.280824828665,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,65.31054269765741,1142.0,1207.3105426976574,1.0,0.0,0,0,0,0,0,0,134750.0,567650.0
3481,81,69,567750.0,134750.0,10810069,0,98.06212571630921,299-W19-46,1,265.16595633679407,299-W19-113,1,354.09785158907835,299-W22-24P,0,1018.7641062581841,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,567750.0
3482,81,70,567850.0,134750.0,10810070,0,114.37736008490863,299-W19-46,1,268.27611932484257,299-W19-114,1,394.65337766195864,299-W22-24P,0,987.8270618888885,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,567850.0
3483,81,71,567950.0,134750.0,10810071,0,145.0067299162454,299-W19-39,1,267.5706938362166,299-W19-114,2,454.0014190506283,299-W22-24P,0,966.294108540475,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,567950.0
3484,81,72,568050.0,134750.0,10810072,0,191.26901526384037,299-W21-2,0,302.0199930468041,299-W19-114,2,525.8167822540241,299-W22-24P,0,954.8017093617021,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,568050.0
3485,81,73,568150.0,134750.0,10810073,0,178.0613270758039,299-W21-2,0,361.7154630368859,299-W19-114,3,605.6808470638373,299-W22-24P,0,953.712904494862,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,568150.0
3486,81,74,568250.0,134750.0,10810074,1,216.39740340400024,299-W21-2,0,436.4173188588945,299-W19-114,3,690.8077073252433,299-W22-24P,0,963.0629803912218,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,568250.0
3487,81,75,568350.0,134750.0,10810075,0,146.39755633207542,699-36-70B,0,519.6942141297931,299-W19-114,3,779.4750082587323,299-W22-24P,0,982.5539701207359,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,568350.0
3488,81,76,568450.0,134750.0,10810076,0,125.99303353755614,699-36-70B,0,608.0329565080995,299-W19-114,4,856.3806563088447,699-38-70C,0,1011.5998735666277,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,568450.0
3489,81,77,568550.0,134750.0,10810077,0,174.11560670999108,699-36-70B,0,699.5184602281612,299-W19-114,3,785.2170582074554,699-38-70C,0,1049.4075967897386,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,568550.0
3490,81,78,568650.0,134750.0,10810078,1,254.47641246288592,699-36-70B,0,793.0624667704145,299-W19-114,3,720.9326102348077,699-38-70C,0,1095.069999680391,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,568650.0
3491,81,79,568750.0,134750.0,10810079,1,345.2538841200391,699-36-70B,0,888.0146824236479,299-W19-114,3,665.5237249715263,699-38-70C,0,1147.6499048926064,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,568750.0
3492,81,80,568850.0,134750.0,10810080,1,376.93639070012176,699-38-68A,0,983.9675178581706,299-W19-114,3,621.3693173145732,699-38-70C,0,1206.2430535344054,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,568850.0
3493,81,81,568950.0,134750.0,10810081,1,293.29173638891467,699-38-68A,0,1080.6544666080674,299-W19-114,2,590.9973168297648,699-38-70C,0,1270.017442478647,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,568950.0
3494,81,82,569050.0,134750.0,10810082,1,223.51519553268488,699-38-68A,0,1177.8947644844864,299-W19-114,2,576.5898269133651,699-38-70C,0,1338.232529943881,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,569050.0
3495,81,83,569150.0,134750.0,10810083,0,184.11421084208604,699-38-68A,0,1275.561866864936,299-W19-114,2,579.3391308206162,699-38-70C,0,1410.2440583813845,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,569150.0
3496,81,84,569250.0,134750.0,10810084,0,194.51746100027594,699-38-68A,0,1373.5647331669368,299-W19-114,2,599.0090387464866,699-38-70C,0,1485.500018243014,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,569250.0
3497,81,85,569350.0,134750.0,10810085,1,248.54786789265287,699-38-68A,0,1471.8362939539015,299-W19-114,3,634.0266780664617,699-38-70C,0,1563.5319965386036,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,569350.0
3498,81,86,569450.0,134750.0,10810086,1,219.09134624625628,699-37-67,0,1570.3261050495062,299-W19-114,3,682.0321315744555,699-38-70C,0,1643.9447387914197,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,569450.0
3499,81,87,569550.0,134750.0,10810087,0,186.38246940090954,699-37-66,0,1668.9955291132298,299-W19-114,3,740.5037667021,699-38-70C,0,1726.4056024584681,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,569550.0
3500,81,88,569650.0,134750.0,10810088,0,93.13659270121074,699-37-66,0,1744.4320087066003,299-W11-97,4,807.1702599204216,699-38-70C,0,1810.6347793522536,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,569650.0
3501,81,89,569750.0,134750.0,10810089,0,51.09231742641419,699-37-66,0,1821.957472884632,299-W11-97,4,880.1714767589347,699-38-70C,0,1896.3966632010247,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,569750.0
3502,81,90,569850.0,134750.0,10810090,0,128.63290753151665,699-37-66,0,1901.5822446058348,299-W11-97,4,958.0604513808128,699-38-70C,0,1983.4924512586324,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,569850.0
3503,81,91,569950.0,134750.0,10810091,1,224.6829430553685,699-37-66,0,1983.053461962177,299-W11-97,4,1039.7393079517624,699-38-70C,0,2071.7539197983856,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,569950.0
3504,81,92,570050.0,134750.0,10810092,1,281.6912140979912,699-36-65,0,2066.15271289423,299-W11-97,4,1124.382420931603,699-38-70C,0,2161.03824681563,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,570050.0
3505,81,93,570150.0,134750.0,10810093,1,295.9545871143045,699-38-65,0,2150.6912918873772,299-W11-97,4,1211.3685766520505,699-38-70C,0,2251.2237348162375,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,570150.0
3506,81,94,570250.0,134750.0,10810094,1,330.9865822567242,699-38-65,0,2236.5059876960327,299-W11-97,4,1300.2276064212826,699-38-70C,0,2342.2062898472386,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,570250.0
3507,81,95,570350.0,134750.0,10810095,1,389.24942855960126,699-38-65,0,2323.4554080076973,299-W11-97,4,1390.6005280093993,699-38-70C,0,2433.8965270117715,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,570350.0
3508,81,96,570450.0,134750.0,10810096,2,462.0369223708912,699-38-65,0,2411.4168103005804,299-W11-97,4,1482.2104535119238,699-38-70C,0,2526.2173905267855,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,570450.0
3509,81,97,570550.0,134750.0,10810097,2,538.1397374288624,699-36-63B,0,2500.283390538008,299-W11-97,4,1574.8415248843376,699-38-70C,0,2619.1021943024593,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,134750.0,570550.0
