,Unnamed: 0,row,col,x,y,row_col_id,s_mw_uumu,dist_m_mw_uumu,mw_near_mw_uumu,s_ext_uumu,dist_m_ew_uumu,ew_near_ew_uumu,s_mw_lucr,dist_m_mw_lucr,mw_near_mw_lucr,s_ext_lucr,dist_m_ew_lucr,ew_near_ew_lucr,s_cr_cs,neardist_m_cr_cs,cl_dist_m_cr_cs,combdist_m_cr_cs,plycnt_cr_cs,raw_s_cr_cs,s_tec_cs,neardist_m_tec_cs,cl_dist_m_tec_cs,combdist_m_tec_cs,plycnt_tec_cs,raw_s_tec_cs,s_ctet_cs,neardist_m_ctet_cs,cl_dist_m_ctet_cs,combdist_m_ctet_cs,plycnt_ctet_cs,raw_s_ctet_cs,NORTHING,EASTING,FID,ctet_uu_mu_mik_cv_score,ctet_uu_mu_mik_cov_score,ctet_uu_mu_mik_cv,ctet_uu_mu_mik_cov,ctet_lu_cr_mik_cv_score,ctet_lu_cr_mik_cov_score,ctet_lu_cr_mik_cv,ctet_lu_cr_mik_cov,hexcr_uu_mu_mik_cv_score,hexcr_uu_mu_mik_cov_score,hexcr_uu_mu_mik_cv,hexcr_uu_mu_mik_cov,hexcr_lu_cr_mik_cv_score,hexcr_lu_cr_mik_cov_score,hexcr_lu_cr_mik_cv,hexcr_lu_cr_mik_cov,tc99_uu_mu_mik_cv_score,tc99_uu_mu_mik_cov_score,tc99_uu_mu_mik_cv,tc99_uu_mu_mik_cov,tc99_lu_cr_mik_cv_score,tc99_lu_cr_mik_cov_score,tc99_lu_cr_mik_cv,tc99_lu_cr_mik_cov,hexcr_uumu_max_conc_2015_2022,hexcr_lucr_max_conc_2015_2022,hexcr_uumu_max_conc_2022_2027,hexcr_lucr_max_conc_2022_2027,hexcr_uumu_max_conc_2027_2032,hexcr_lucr_max_conc_2027_2032,hexcr_uumu_max_conc_2032_2037,hexcr_lucr_max_conc_2032_2037,hexcr_uumu_clean_level_exceedance_score,hexcr_lucr_clean_level_exceedance_score,tc99_uumu_max_conc_2015_2022,tc99_lucr_max_conc_2015_2022,tc99_uumu_max_conc_2022_2027,tc99_lucr_max_conc_2022_2027,tc99_uumu_max_conc_2027_2032,tc99_lucr_max_conc_2027_2032,tc99_uumu_max_conc_2032_2037,tc99_lucr_max_conc_2032_2037,tc99_uumu_clean_level_exceedance_score,tc99_lucr_clean_level_exceedance_score,ctet_uumu_max_conc_2015_2022,ctet_lucr_max_conc_2015_2022,ctet_uumu_max_conc_2022_2027,ctet_lucr_max_conc_2022_2027,ctet_uumu_max_conc_2027_2032,ctet_lucr_max_conc_2027_2032,ctet_uumu_max_conc_2032_2037,ctet_lucr_max_conc_2032_2037,ctet_uumu_clean_level_exceedance_score,ctet_lucr_clean_level_exceedance_score,ctet_uumu_tdg_s,ctet_lucr_tdg_s,hcr_uumu_tdg_s,hcr_lucr_tdg_s,tec_uumu_tdg_s,tec_lucr_tdg_s
5191,5191,102,57,566550.0,132650.0,11020057,2,505.7869872782368,699-32-76,0,1511.7842169105784,299-W22-92,4,1081.421012598694,299-W27-2,0,3428.5498835805392,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,132650.0,566550.0,5191,2,3,2794.080381,2.897794791,1,3,18432.90688,2.123175875,4,1,2237.580807,0.785095117,4,3,1108.239775,0.771184911,0,3,260902.5586,3.767140235,2,1,8636.8779,0.796757034,0.007574734,9.65e-10,0.013868712,1.59e-08,0.01388386,6.21e-08,0.007308825,1.55e-07,0.0,0.0,3.17e-16,1.06e-24,4.23e-12,3.85e-20,6.51e-09,2.27e-16,7.36e-07,1.03e-13,0.0,0,6.79e-08,2.76e-15,6.72e-07,1.34e-13,3.91e-06,1.5e-12,1.69e-05,1.4e-11,0.0,0.0,7.0,8.0,7.0,11.0,5.0,7
5192,5192,102,58,566650.0,132650.0,11020058,2,488.9094767950468,699-32-76,0,1473.74472636883,299-W22-92,4,1052.5293375911126,299-W27-2,0,3384.209849314922,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,132650.0,566650.0,5192,2,3,2547.624733,2.812880473,1,3,18250.38545,2.13829005,4,2,2083.329357,0.817384839,4,3,1108.239775,0.771184911,0,3,260856.6502,3.792488254,2,1,8648.897581,0.79755953,0.008996349,4.94e-09,0.02365873,9.77e-08,0.02455384,4.09e-07,0.016348544,1.03e-06,0.0,0.0,7.61e-16,1.8299999999999997e-23,2.56e-12,1.52e-19,4.45e-09,8.22e-16,6.1e-07,4.23e-13,0.0,0,1.55e-07,2.38e-14,1.37e-06,1.39e-12,5.15e-06,1.29e-11,1.9e-05,8.99e-11,0.0,0.0,7.0,8.0,8.0,11.0,5.0,7
5193,5193,102,59,566750.0,132650.0,11020059,2,492.183376903383,699-32-76,0,1441.6502760725098,299-W22-92,4,1032.5524715432082,299-W27-2,0,3342.274420839816,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,132650.0,566750.0,5193,1,3,2298.742553,2.695042501,1,3,18117.51083,2.149435285,4,3,1878.358319,0.846614966,4,3,1108.239775,0.771184911,0,3,265616.561,3.77855594,2,1,8663.081593,0.798463104,0.007949407,1.05e-08,0.030547213,2.47e-07,0.035109715,1.17e-06,0.028875539,3.21e-06,0.0,0.0,1.17e-15,8.449999999999999e-23,1.54e-12,3.02e-19,2.33e-09,1.19e-15,4.01e-07,7.09e-13,0.0,0,3.28e-07,1.75e-13,2.33e-06,6.77e-12,6.46e-06,5.2e-11,1.91e-05,2.86e-10,0.0,0.0,6.0,8.0,9.0,11.0,5.0,7
5194,5194,102,60,566850.0,132650.0,11020060,2,515.2246854528894,699-32-76,0,1415.9051940366453,299-W22-92,4,1022.0133103291704,299-W27-2,0,3302.835191801147,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,132650.0,566850.0,5194,1,2,2051.869391,2.553734593,1,3,18045.89696,2.155611829,4,4,1649.782201,0.86849725,4,3,1108.239775,0.771184911,0,3,274377.5653,3.720838332,2,1,8679.200625,0.799448777,0.00576114,1.8e-08,0.031880676,4.89e-07,0.044022494,2.6e-06,0.041519031,7.81e-06,0.0,0.0,1.13e-15,2.55e-22,8.28e-13,5.52e-19,1.02e-09,1.3e-15,2.23e-07,9.08e-13,0.0,0,5.32e-07,7.2e-13,3.45e-06,2.56e-11,7.97e-06,1.76e-10,1.84e-05,8.16e-10,0.0,0.0,5.0,8.0,10.0,11.0,5.0,7
5195,5195,102,61,566950.0,132650.0,11020061,2,555.5794061158495,699-32-76,0,1396.860593795944,299-W22-92,4,1021.204096393072,299-W27-2,0,3265.9825939830293,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,132650.0,566950.0,5195,1,1,1808.815009,2.400147289,1,3,18042.0613,2.156240691,3,4,1422.960818,0.881018504,4,3,1108.239775,0.771184911,0,3,285759.8508,3.605902503,2,1,8698.195336,0.800505535,0.003145969,2.55e-08,0.025928516,7.8e-07,0.04781175,4.63e-06,0.048441472,1.52e-05,0.0,0.0,1.25e-15,5.91e-22,7.38e-13,8.51e-19,3.4e-10,1.16e-15,9.7e-08,9.47e-13,0.0,0,7.3e-07,2.79e-12,4.13e-06,7.42e-11,8.79e-06,4.67e-10,1.63e-05,1.96e-09,0.0,0.0,4.0,8.0,9.0,11.0,5.0,7
5196,5196,102,62,567050.0,132650.0,11020062,3,609.8200361582515,699-32-76,0,1384.792951491292,299-W22-92,4,1030.1477595422864,299-W27-2,0,3231.8051154424697,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,132650.0,567050.0,5196,1,1,1776.901019,2.337864892,1,3,18105.56824,2.151211012,3,4,1213.83248,0.873894474,4,3,1108.239775,0.771184911,0,2,298015.8659,3.486507435,2,1,8728.68773,0.801676303,0.00212823,2.98e-08,0.018685763,1.04e-06,0.041373329,6.89e-06,0.047459449,2.49e-05,0.0,0.0,9.18e-16,9.91e-22,7.18e-13,1.06e-18,1.45e-10,8.74e-16,5.76e-08,8.3e-13,0.0,0,6.15e-07,5.72e-12,3.64e-06,1.5e-10,7.96e-06,9.32e-10,1.34e-05,3.83e-09,0.0,0.0,5.0,8.0,10.0,11.0,5.0,7
5197,5197,102,63,567150.0,132650.0,11020063,3,647.17112698268,699-30-73,0,1379.885328025474,299-W22-92,4,1048.594777065952,299-W27-2,0,3200.3884614527838,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,132650.0,567150.0,5197,1,1,1821.977954,2.321193545,1,3,18231.51692,2.141001114,2,3,1024.910947,0.856862132,4,3,1108.239775,0.771184911,0,2,309258.9882,3.372964936,2,1,8771.104277,0.802940875,0.001496685,3.08e-08,0.015972639,1.21e-06,0.030894534,8.94e-06,0.043472822,3.54e-05,0.0,0.0,6.15e-16,3.07e-31,6.71e-13,1.09e-18,6.47e-11,5.85e-16,3.22e-08,6.48e-13,0.0,0,3.62e-07,8.65e-12,2.39e-06,2.48e-10,5.74e-06,1.6e-09,1.03e-05,6.82e-09,0.0,0.0,5.0,8.0,8.0,11.0,5.0,7
5198,5198,102,64,567250.0,132650.0,11020064,2,549.9549687020087,699-30-73,0,1382.2139915729315,299-W22-92,4,1076.0565071082444,299-W27-2,0,3171.814670531699,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,132650.0,567250.0,5198,1,1,1867.251775,2.313418547,1,3,18410.13557,2.126557136,1,2,852.3405531,0.832111458,4,3,1108.239775,0.771184911,0,1,317447.424,3.273129429,2,1,8823.773678,0.804262563,0.001012742,5.08e-08,0.012618272,1.37e-06,0.028829779,1.08e-05,0.034721172,4.68e-05,0.0,0.0,8.95e-16,2.91e-20,6.52e-13,2.77e-18,2.87e-11,3.91e-16,1.79e-08,4.76e-13,0.0,0,3.01e-07,1.16e-11,2.06e-06,3.63e-10,4.32e-06,2.46e-09,7.61e-06,1.12e-08,0.0,0.0,4.0,8.0,5.0,11.0,3.0,7
5199,5199,102,65,567350.0,132650.0,11020065,2,453.9498514153548,699-30-73,0,1391.7426193445335,299-W22-92,4,1111.8651925885604,299-W27-2,0,3146.161201241937,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,132650.0,567350.0,5199,1,1,1913.480653,2.308772136,1,3,18627.61414,2.109140858,1,2,691.4509871,0.797961631,4,3,1108.239775,0.771184911,1,2,435750.3146,3.471924898,2,1,8884.989486,0.805604602,0.005347483,1.36e-07,0.009305774,3.93e-06,0.025745371,1.84e-05,0.028984166,6.96e-05,0.0,0.0,8.91e-16,1.11e-19,6.97e-13,1.4e-17,1.29e-11,5.38e-16,9.81e-09,3.34e-13,0.0,0,2.16e-07,1.27e-11,1.59e-06,4.47e-10,3.82e-06,3.26e-09,6.64e-06,1.61e-08,0.0,0.0,4.0,8.0,5.0,11.0,5.0,7
5200,5200,102,66,567450.0,132650.0,11020066,1,360.1256275246432,699-30-73,0,1408.3250755773645,299-W22-92,4,1155.2449119082924,299-W27-2,0,3123.500008676181,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,132650.0,567450.0,5200,1,1,1957.600073,2.311519164,1,3,18867.48836,2.09017528,0,1,538.8322207,0.750696557,4,3,1108.239775,0.771184911,2,3,566760.8414,3.604529677,2,1,8953.024745,0.806931357,0.158856075,0.000213394,0.006715905,0.000454542,0.022170046,0.00067728,0.027053625,0.000940701,0.0,0.0,5.58e-15,5.97e-19,6.14e-13,3.29e-17,9.02e-12,9.77e-16,5.35e-09,2.28e-13,0.0,0,1.31e-07,1.16e-11,1.2e-06,5.06e-10,3.28e-06,4.18e-09,5.74e-06,2.27e-08,0.0,0.0,3.0,8.0,2.0,11.0,6.0,7
5201,5201,102,67,567550.0,132650.0,11020067,1,270.7590582049166,699-30-73,0,1431.7162842197458,299-W22-92,4,1205.378532449454,299-W27-2,0,3103.8966323317054,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,132650.0,567550.0,5201,1,1,1998.442621,2.322059636,2,2,19112.05054,2.071116169,0,1,396.470305,0.686854572,4,3,1108.239775,0.771184911,3,3,648487.113,3.634479281,2,2,9026.146323,0.808209308,0.312778843,0.000582268,0.006387529,0.001298589,0.018538921,0.001979189,0.024855833,0.002749636,0.0,0.0,6.16e-13,1.22e-18,2.28e-12,6.62e-17,9.9e-12,1.68e-15,2.89e-09,2.1e-13,0.0,0,1.87e-07,1.15e-11,8.85e-07,6.66e-10,2.74e-06,6.37e-09,4.91e-06,3.84e-08,0.0,0.0,3.0,8.0,2.0,11.0,7.0,8
5202,5202,102,68,567650.0,132650.0,11020068,0,192.1730147549565,699-30-73,0,1461.589380948015,299-W22-92,4,1261.4610602353134,299-W27-2,0,3087.409319186573,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,132650.0,567650.0,5202,1,1,2037.743219,2.334178396,2,2,19343.47179,2.053367383,0,0,271.7709789,0.605210371,4,3,1108.239775,0.771184911,3,3,692679.9063,3.624464023,2,2,9102.628866,0.809407806,5.109357011,0.0023682,0.019010435,0.004533974,0.015152502,0.006446824,0.02260531,0.008452051,0.0,0.0,1.16e-13,1.14e-18,1.73e-10,2.41e-16,1.13e-10,3.56e-15,1.54e-09,1.55e-13,0.0,0,4.46e-08,9.19e-12,6.49e-07,7.36e-10,2.24e-06,8.24e-09,4.18e-06,5.6e-08,0.0,0.0,2.0,8.0,0.0,11.0,6.0,8
5203,5203,102,69,567750.0,132650.0,11020069,0,143.35434280133995,699-30-73,0,1497.5565159619216,299-W22-92,4,1322.7360305404864,299-W27-2,0,3074.088206964806,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,132650.0,567750.0,5203,1,1,2075.921052,2.345101485,2,2,19543.92821,2.038221439,0,0,199.7279579,0.54080082,4,3,1108.239775,0.771184911,3,3,694182.727,3.569405789,2,2,9180.768244,0.810499589,7.404109439,0.005181872,0.101097524,0.010008473,0.079730775,0.014269954,0.049088346,0.018667367,0.0,0.0,1.34e-14,1.31e-18,4.12e-11,2.67e-16,5.57e-11,6.62e-15,8.07e-10,1.88e-13,0.0,0,2.36e-08,1.07e-11,4.67e-07,1.21e-09,1.79e-06,1.62e-08,3.52e-06,1.24e-07,0.0,0.0,2.0,8.0,0.0,11.0,6.0,8
5204,5204,102,70,567850.0,132650.0,11020070,0,155.46854215563815,699-30-73,0,1539.1905400242088,299-W22-92,4,1388.516188774911,299-W27-2,0,3063.974592616605,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,132650.0,567850.0,5204,1,1,2111.492117,2.352916975,3,2,19696.21568,2.026872056,0,1,368.6674927,0.671144017,4,3,1108.239775,0.771184911,3,2,651446.3835,3.489258278,2,2,9258.894428,0.811461068,8.502285457,0.010990385,2.289189731,0.021178942,1.069369104,0.029778901,0.449342494,0.03817305,0.0,0.0,1.96e-15,1.9e-18,7.45e-12,6.19e-16,2.77e-11,2.4e-14,4.1e-10,5.96e-13,0.0,0,1.16e-08,1.57e-11,3.26e-07,2.54e-09,1.39e-06,4.06e-08,2.94e-06,3.51e-07,0.0,0.0,2.0,9.0,1.0,11.0,5.0,8
5205,5205,102,71,567950.0,132650.0,11020071,1,218.61030991239815,699-30-73,0,1586.045244783396,299-W22-92,4,1458.1919648969424,299-W27-2,0,3057.1003098034075,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,132650.0,567950.0,5205,1,1,2143.037703,2.356361493,3,2,19783.78984,2.020430044,0,1,451.1251935,0.70962011,4,3,1108.239775,0.771184911,2,2,590752.9801,3.398343622,3,2,9335.55016,0.812284137,15.82381878,0.025408402,4.824389936,0.04633335,2.745310788,0.062477051,1.317660363,0.076745582,0.0,0.0,7.57e-16,1.52e-18,9.83e-13,9.04e-16,1.07e-11,5.16e-14,2.01e-10,1.46e-12,0.0,0,5.27e-09,1.41e-11,2.18e-07,3.24e-09,1.05e-06,6.21e-08,2.42e-06,6.1e-07,0.0,0.0,3.0,9.0,2.0,11.0,5.0,9
5206,5206,102,72,568050.0,132650.0,11020072,1,302.3416405326764,699-30-73,0,1637.6725919731418,299-W22-92,4,1531.2316632338843,299-W27-2,0,3053.4872366198106,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,132650.0,568050.0,5206,1,1,2172.092509,2.35497276,3,2,19798.21871,2.019395611,0,1,458.6373599,0.711723061,4,3,1108.239775,0.771184911,2,2,529095.7138,3.30356892,3,2,9409.962751,0.813007928,27.57021762,0.059041015,9.500219875,0.100039383,5.43567857,0.127915955,2.758559641,0.149080068,0.0,0.0,2.82e-16,6.3e-20,2.94e-13,7.84e-16,3.42e-12,8.3e-14,9.45e-11,2.7e-12,0.0,0,2.21e-09,6.82e-12,1.38e-07,2.29e-09,7.66e-07,5.36e-08,1.97e-06,6.16e-07,0.0,0.0,3.0,9.0,2.0,11.0,5.0,9
5207,5207,102,73,568150.0,132650.0,11020073,1,287.1799096385889,699-30-70,0,1693.6361824488856,299-W22-92,4,1607.176719122701,299-W27-2,0,3053.146950967164,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,132650.0,568150.0,5207,1,1,2200.842967,2.349479224,3,2,19800.03728,2.019595014,0,1,402.1181725,0.680965968,4,3,1108.239775,0.771184911,2,1,480030.7595,3.219875579,3,2,9480.881333,0.813635562,39.25632816,0.129490285,13.57036923,0.203871227,8.629014453,0.245689551,4.705252292,0.269853145,0.0,0.0,1.16e-16,7.33e-19,1.29e-13,2.09e-15,9.76e-13,1.73e-13,4.26e-11,5.14e-12,0.0,0,8.51e-10,2.6e-12,8.28e-08,1.28e-09,5.43e-07,3.62e-08,1.57e-06,4.81e-07,0.0,0.0,3.0,9.0,2.0,11.0,4.0,9
5208,5208,102,74,568250.0,132650.0,11020074,0,191.5366818654272,699-30-70,0,1753.520891948551,299-W22-92,4,1685.6344818761895,299-W27-2,0,3056.08054609169,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,132650.0,568250.0,5208,1,1,2231.274511,2.341453574,3,2,19806.02871,2.019908441,0,0,330.4504625,0.634898345,4,3,1108.239775,0.771184911,1,1,439053.9585,3.139939122,3,2,9547.056932,0.814167603,24.37994299,0.187673191,16.52857184,0.299615628,11.73624961,0.354545614,6.988079977,0.379651088,0.0,0.0,1.51e-16,8.44e-19,4.86e-14,2.44e-15,5.17e-13,2.12e-13,1.82e-11,6.67e-12,0.0,0,2.99e-10,8.31e-13,4.6e-08,6.07e-10,3.68e-07,2.08e-08,1.22e-06,3.19e-07,0.0,0.0,2.0,9.0,0.0,11.0,2.0,9
5209,5209,102,75,568350.0,132650.0,11020075,0,104.4045042132168,699-30-70,0,1816.939051949748,299-W22-92,4,1643.402025220834,699-30-66,0,3062.278613091905,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,132650.0,568350.0,5209,1,1,2263.730556,2.332971572,3,2,19816.66788,2.020340505,0,0,244.7331435,0.564776287,4,3,1108.239775,0.771184911,1,1,407774.7371,3.066710056,3,2,9607.329388,0.814607226,25.65498727,0.227164737,19.06195378,0.399657605,14.6556446,0.478021662,9.522864867,0.501831727,0.0,0.0,2.76e-17,4.69e-19,1.61e-14,1.73e-15,3.96e-13,1.78e-13,7.33e-12,6.38e-12,0.0,0,9.32e-11,2.66e-13,2.32e-08,2.87e-10,2.36e-07,1.18e-08,9.12e-07,2.06e-07,0.0,0.0,2.0,9.0,0.0,11.0,2.0,9
5210,5210,102,76,568450.0,132650.0,11020076,0,71.51433772326612,699-30-70,0,1883.533784804524,299-W22-92,4,1543.5589449385932,699-30-66,0,3071.721391044454,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,132650.0,568450.0,5210,1,1,2299.147214,2.326357329,3,2,19833.87334,2.020893559,0,0,186.0754127,0.499869508,4,3,1108.239775,0.771184911,1,1,389078.7911,3.008518164,3,2,9660.63364,0.814959702,19.10308534,0.218005917,18.92770036,0.454443141,16.02839019,0.574780929,11.25852782,0.614207099,0.0,0.0,1.37e-17,1.63e-19,5.31e-15,7.52e-16,2.79e-13,9.73e-14,3e-12,4.2e-12,0.0,0,2.75e-11,7.37e-14,1.11e-08,1.18e-10,1.46e-07,5.88e-09,6.71e-07,1.17e-07,0.0,0.0,2.0,9.0,0.0,11.0,2.0,9
5211,5211,102,77,568550.0,132650.0,11020077,0,139.0262583111087,699-30-70,0,1952.980163365737,299-W22-92,4,1443.737585747475,699-30-66,0,3084.3790791989354,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,132650.0,568550.0,5211,1,1,2336.033527,2.323891797,3,2,19836.38189,2.023217026,0,0,209.1044874,0.522828727,4,3,1108.239775,0.771184911,1,1,383151.0224,2.968648609,3,2,9705.983781,0.81521635,16.1684757,0.058856687,16.67069695,0.199091296,15.83232755,0.335945181,12.04319141,0.452440664,0.0,0.0,6.35e-18,2.74e-20,1.84e-15,2.24e-16,1.78e-13,3.83e-14,1.3e-12,2.06e-12,0.0,0,7.7e-12,1.02e-14,4.99e-09,2.66e-11,8.72e-08,1.82e-09,4.81e-07,4.68e-08,0.0,0.0,2.0,9.0,0.0,11.0,2.0,9
5212,5212,102,78,568650.0,132650.0,11020078,1,231.3920925614721,699-30-70,0,2024.9848193258308,299-W22-92,4,1343.942787658742,699-30-66,0,3100.2122998594905,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,132650.0,568650.0,5212,1,1,2373.238138,2.3244532,3,2,19691.87757,2.036060269,0,0,387.6901652,0.662762022,4,3,1108.239775,0.771184911,1,1,390119.0102,2.94999911,3,2,9742.487321,0.815328056,14.40136793,0.018456512,14.76531284,0.085225056,14.74958403,0.176101095,12.44865109,0.286722962,0.0,0.0,2.7e-18,3.4800000000000006e-21,6.77e-16,5.9e-17,1.03e-13,1.37e-14,6.33e-13,9.17e-13,0.0,0,2.03e-12,1.23e-15,2.1e-09,5.17e-12,4.96e-08,4.78e-10,3.35e-07,1.59e-08,0.0,0.0,3.0,9.0,1.0,11.0,3.0,9
5213,5213,102,79,568750.0,132650.0,11020079,1,328.2625481226371,699-30-70,0,2099.2845253800338,299-W22-92,4,1244.1809420256984,699-30-66,0,3119.172695475528,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,132650.0,568750.0,5213,2,1,2550.356443,2.363620827,2,2,19388.35509,2.06043202,1,2,770.6568011,0.818030033,4,3,1108.239775,0.771184911,1,1,408175.0784,2.950241948,3,2,9771.392841,0.815377656,12.98338104,0.008446168,13.09493592,0.046411051,13.26689945,0.103246549,12.45126221,0.182304465,0.0,0.0,1.1e-18,3.25e-22,2.58e-16,1.41e-17,5.33e-14,4.66e-15,3.61e-13,3.86e-13,0.0,0,5.16e-13,1.53e-16,8.2e-10,9.99e-13,2.66e-08,1.2e-10,2.25e-07,4.95e-09,0.0,0.0,4.0,8.0,4.0,11.0,3.0,9
5214,5214,102,80,568850.0,132650.0,11020080,2,426.5797703829337,699-30-70,0,2175.644161736951,299-W22-92,4,1144.460666209179,699-30-66,0,3141.2036394032248,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,132650.0,568850.0,5214,2,1,2730.04668,2.399441351,1,3,18933.09662,2.096395118,1,2,895.5109562,0.830852928,4,3,1108.239775,0.771184911,1,1,433072.284,2.961370125,3,2,9793.224728,0.81541227,10.28422307,0.004676503,11.87412044,0.032396152,12.0715845,0.075999561,11.97495954,0.134613362,0.0,0.0,4.76e-19,3.35e-23,1.01e-16,3.03e-18,2.48e-14,1.48e-15,2.33e-13,1.53e-13,0.0,0,1.4e-13,2.36e-17,3.02e-10,2.26e-13,1.34e-08,3.31e-11,1.45e-07,1.59e-09,0.0,0.0,5.0,8.0,5.0,11.0,4.0,9
5215,5215,102,81,568950.0,132650.0,11020081,2,525.5323971934995,699-30-70,0,2253.8543694081227,299-W22-92,4,1044.7938631615143,699-30-66,0,3166.2410369711374,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,132650.0,568950.0,5215,2,1,2894.378585,2.42861934,1,3,18332.44289,2.144441072,2,2,1011.883435,0.818090459,4,3,1108.239775,0.771184911,1,1,461513.2005,2.979224354,3,2,9807.649581,0.815433797,6.935121176,0.002592807,10.74104863,0.024662485,10.90936942,0.065080073,11.1362864,0.118462943,0.0,0.0,2e-19,1.36e-23,4.63e-17,5.86e-19,1.04e-14,4.27e-16,1.56e-13,5.61e-14,0.0,0,3.89e-14,4.78e-18,1.18e-10,6.56e-14,6.33e-09,1.12e-11,8.92e-08,5.99e-10,0.0,0.0,5.0,8.0,6.0,11.0,4.0,9
5216,5216,102,82,569050.0,132650.0,11020082,3,624.8186140792669,699-30-70,0,2333.729101352617,299-W22-92,4,945.1974484201518,699-30-66,0,3194.214191972739,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,132650.0,569050.0,5216,2,2,3042.772678,2.452763649,1,3,17592.26132,2.205511054,2,2,1143.29464,0.813042501,4,0,1111.346057,0.769377199,2,1,490424.4244,3.002493391,3,2,9814.448358,0.815443573,4.015500343,0.001347613,9.724967175,0.018490908,9.746348062,0.057929567,10.39193771,0.114814208,0.0,0.0,7.71e-20,6.96e-24,2.49e-17,1.06e-19,3.96e-15,1.1e-16,1e-13,1.86e-14,0.0,0,1.1e-14,1.19e-18,4.96e-11,2.37e-14,2.85e-09,4.61e-12,5.18e-08,2.76e-10,0.0,0.0,7.0,8.0,7.0,8.0,6.0,9
5217,5217,102,83,569150.0,132650.0,11020083,3,621.3858382679839,699-31-68,0,2415.1032107345018,299-W22-92,4,845.6962909342627,699-30-66,0,3225.046713491148,299-W13-5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,132650.0,569150.0,5217,2,2,3169.816979,2.471997939,1,3,16718.29327,2.281070438,3,2,1300.396938,0.810703119,4,0,1132.871234,0.755702328,2,1,517608.1734,3.032063491,3,2,9813.518153,0.815442249,2.014942933,0.000747607,8.043720084,0.013826441,8.835612501,0.052137898,9.745056898,0.116576961,0.0,0.0,2.66e-20,3.04e-24,1.43e-17,2.13e-20,1.41e-15,2.55e-17,5.9e-14,5.55e-15,0.0,0,3.11e-15,3.29e-19,2.21e-11,9.88e-15,1.35e-09,2.17e-12,2.95e-08,1.44e-10,0.0,0.0,7.0,8.0,8.0,8.0,6.0,9
