FID,Shape,row,col,Easting,Northing,Smw_fscore,Sew_fscore,cr_Spcs_fscore,tec99_Spcs_fscore,ctet_Spcs_fscore,ctet_uu_mu_mik_cv_score,ctet_uu_mu_mik_cov_score,ctet_lu_cr_mik_cv_score,ctet_lu_cr_mik_cov_score,hexcr_uu_mu_mik_cv_score,hexcr_uu_mu_mik_cov_score,hexcr_lu_cr_mik_cv_score,hexcr_lu_cr_mik_cov_score,tc99_uu_mu_mik_cv_score,tc99_uu_mu_mik_cov_score,tc99_lu_cr_mik_cv_score,tc99_lu_cr_mik_cov_score
3851,Point,85,111,571950,134350,2,0,0.0,0,0,2,3.0,2,1.0,2,2.0,4,3.0,2,1.0,2,2.0
3852,Point,85,112,572050,134350,3,0,0.0,0,0,2,3.0,2,1.0,3,2.0,4,3.0,2,1.0,2,2.0
3853,Point,85,113,572150,134350,3,0,0.0,0,0,2,3.0,2,1.0,3,2.0,4,3.0,2,1.0,2,2.0
3854,Point,86,32,564050,134250,4,0,0.0,0,0,3,3.0,2,1.0,3,2.0,4,3.0,3,3.0,2,1.0
3855,Point,86,33,564150,134250,4,0,0.0,0,0,3,3.0,2,2.0,3,2.0,4,3.0,3,3.0,2,1.0
3856,Point,86,34,564250,134250,4,0,0.0,0,0,3,2.0,2,2.0,3,3.0,4,3.0,3,3.0,2,1.0
3857,Point,86,35,564350,134250,4,0,0.0,0,0,3,2.0,3,2.0,3,3.0,4,3.0,3,3.0,1,1.0
3858,Point,86,36,564450,134250,4,0,0.0,0,0,3,2.0,3,2.0,3,3.0,4,3.0,3,3.0,1,1.0
3859,Point,86,37,564550,134250,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,3,3.0,1,1.0
3860,Point,86,38,564650,134250,4,0,0.0,0,0,2,2.0,3,2.0,3,2.0,4,3.0,2,3.0,1,1.0
3861,Point,86,39,564750,134250,4,0,0.0,0,0,2,2.0,3,2.0,3,3.0,4,3.0,2,3.0,1,1.0
3862,Point,86,40,564850,134250,4,0,0.0,0,0,2,1.0,3,2.0,3,3.0,4,3.0,2,3.0,1,1.0
3863,Point,86,41,564950,134250,4,0,0.0,0,0,2,1.0,3,2.0,3,4.0,4,3.0,2,3.0,1,1.0
3864,Point,86,42,565050,134250,4,0,0.0,0,0,1,1.0,3,2.0,3,4.0,4,3.0,2,3.0,1,1.0
3865,Point,86,43,565150,134250,4,0,0.0,0,0,1,1.0,3,2.0,3,4.0,4,3.0,1,2.0,1,1.0
3866,Point,86,44,565250,134250,3,0,0.0,0,0,1,1.0,2,3.0,4,4.0,4,3.0,0,1.0,1,1.0
3867,Point,86,45,565350,134250,3,0,0.0,0,0,1,1.0,1,3.0,4,4.0,4,3.0,0,1.0,1,1.0
3868,Point,86,46,565450,134250,3,0,0.0,0,0,1,1.0,1,3.0,3,4.0,4,3.0,1,2.0,1,1.0
3869,Point,86,47,565550,134250,2,0,0.0,0,0,1,1.0,1,3.0,4,4.0,4,3.0,3,3.0,0,1.0
3870,Point,86,48,565650,134250,2,0,0.0,0,0,1,2.0,1,3.0,4,4.0,4,3.0,4,4.0,0,1.0
3871,Point,86,49,565750,134250,1,0,0.0,0,0,1,2.0,1,3.0,4,4.0,4,3.0,4,3.0,0,1.0
3872,Point,86,50,565850,134250,1,0,0.0,0,0,0,2.0,1,3.0,4,4.0,4,3.0,4,3.0,0,1.0
3873,Point,86,51,565950,134250,0,0,0.0,0,0,0,3.0,0,3.0,4,4.0,4,3.0,4,1.0,0,1.0
3874,Point,86,52,566050,134250,0,0,0.0,0,0,0,3.0,0,3.0,4,4.0,4,3.0,4,1.0,0,1.0
3875,Point,86,53,566150,134250,0,0,0.0,0,0,0,4.0,0,3.0,4,4.0,0,3.0,4,1.0,0,1.0
3876,Point,86,54,566250,134250,0,0,0.0,0,0,0,4.0,0,3.0,4,4.0,0,3.0,4,0.0,0,2.0
3877,Point,86,55,566350,134250,1,0,0.0,0,0,0,4.0,0,3.0,4,4.0,0,4.0,4,0.0,0,2.0
3878,Point,86,56,566450,134250,1,0,0.0,0,0,0,3.0,0,4.0,4,4.0,0,4.0,4,0.0,0,2.0
3879,Point,86,57,566550,134250,0,0,0.0,0,0,0,0.0,0,4.0,4,4.0,0,4.0,4,0.0,0,3.0
3880,Point,86,58,566650,134250,0,1,0.0,0,0,0,0.0,0,4.0,4,4.0,0,4.0,4,0.0,0,3.0
3881,Point,86,59,566750,134250,0,2,0.0,0,0,0,0.0,0,4.0,4,4.0,0,4.0,4,0.0,1,3.0
3882,Point,86,60,566850,134250,0,2,0.0,0,0,0,0.0,0,3.0,4,4.0,0,4.0,4,0.0,1,3.0
3883,Point,86,61,566950,134250,0,2,0.0,0,0,0,0.0,0,3.0,1,4.0,0,4.0,4,0.0,1,3.0
3884,Point,86,62,567050,134250,0,2,0.0,0,0,0,0.0,0,3.0,0,0.0,0,4.0,3,0.0,1,3.0
3885,Point,86,63,567150,134250,0,1,0.0,0,0,0,0.0,0,3.0,0,0.0,0,4.0,4,0.0,2,3.0
3886,Point,86,64,567250,134250,0,1,0.0,0,0,0,0.0,0,3.0,0,0.0,0,4.0,4,0.0,2,3.0
3887,Point,86,65,567350,134250,0,1,0.0,0,0,0,0.0,1,3.0,0,0.0,0,4.0,4,0.0,3,3.0
3888,Point,86,66,567450,134250,0,0,0.0,0,0,0,0.0,1,3.0,0,0.0,0,4.0,4,0.0,3,3.0
3889,Point,86,67,567550,134250,1,0,0.0,0,0,0,0.0,1,3.0,0,0.0,0,3.0,4,0.0,3,3.0
3890,Point,86,68,567650,134250,1,0,0.0,0,0,0,0.0,1,2.0,0,0.0,0,3.0,4,0.0,3,3.0
3891,Point,86,69,567750,134250,1,0,0.0,0,0,0,0.0,2,1.0,0,0.0,4,3.0,3,0.0,3,2.0
3892,Point,86,70,567850,134250,1,0,0.0,0,0,0,0.0,3,0.0,0,0.0,4,3.0,3,0.0,3,1.0
3893,Point,86,71,567950,134250,0,0,0.0,0,0,0,1.0,3,0.0,0,0.0,4,3.0,3,0.0,3,1.0
3894,Point,86,72,568050,134250,0,0,0.0,0,0,0,3.0,3,0.0,0,0.0,4,3.0,0,0.0,3,1.0
3895,Point,86,73,568150,134250,0,0,0.0,0,0,0,4.0,3,0.0,0,1.0,4,3.0,0,0.0,3,0.0
3896,Point,86,74,568250,134250,1,0,0.0,0,0,0,3.0,2,0.0,0,1.0,4,3.0,0,0.0,3,0.0
3897,Point,86,75,568350,134250,0,0,0.0,0,0,0,4.0,1,0.0,1,2.0,4,3.0,0,0.0,4,0.0
3898,Point,86,76,568450,134250,0,0,0.0,0,0,0,4.0,1,0.0,1,2.0,4,3.0,0,1.0,4,0.0
3899,Point,86,77,568550,134250,0,0,0.0,0,0,0,4.0,1,0.0,2,3.0,4,3.0,0,0.0,4,0.0
3900,Point,86,78,568650,134250,0,0,0.0,0,0,0,3.0,1,0.0,2,2.0,4,3.0,0,0.0,4,0.0
3901,Point,86,79,568750,134250,1,0,0.0,0,0,0,3.0,1,0.0,2,2.0,4,3.0,1,0.0,4,0.0
3902,Point,86,80,568850,134250,1,0,0.0,0,0,0,2.0,1,0.0,2,2.0,4,3.0,1,0.0,4,0.0
3903,Point,86,81,568950,134250,2,0,0.0,0,0,1,1.0,1,0.0,2,2.0,4,3.0,2,0.0,4,0.0
3904,Point,86,82,569050,134250,2,0,0.0,0,0,1,1.0,1,0.0,2,2.0,4,3.0,2,0.0,4,0.0
3905,Point,86,83,569150,134250,3,0,0.0,0,0,1,1.0,1,0.0,2,2.0,4,3.0,2,1.0,4,0.0
3906,Point,86,84,569250,134250,2,0,0.0,0,0,1,2.0,1,0.0,2,3.0,4,3.0,1,1.0,4,0.0
3907,Point,86,85,569350,134250,2,0,0.0,0,0,1,3.0,2,0.0,2,4.0,4,3.0,0,0.0,4,0.0
3908,Point,86,86,569450,134250,1,0,0.0,0,0,2,4.0,2,0.0,2,4.0,4,3.0,0,0.0,4,0.0
3909,Point,86,87,569550,134250,1,0,0.0,0,0,2,4.0,2,0.0,1,4.0,4,3.0,0,0.0,4,0.0
3910,Point,86,88,569650,134250,1,0,0.0,0,0,1,4.0,2,0.0,1,3.0,4,3.0,0,0.0,4,0.0
3911,Point,86,89,569750,134250,0,0,0.0,0,0,1,4.0,2,0.0,1,2.0,4,3.0,0,0.0,4,0.0
3912,Point,86,90,569850,134250,0,0,0.0,0,0,0,4.0,2,0.0,0,1.0,4,3.0,0,0.0,4,0.0
3913,Point,86,91,569950,134250,0,0,0.0,0,0,0,4.0,2,0.0,0,1.0,4,3.0,0,0.0,4,0.0
3914,Point,86,92,570050,134250,1,0,0.0,0,0,0,4.0,2,0.0,0,1.0,4,3.0,0,0.0,4,0.0
3915,Point,86,93,570150,134250,1,0,0.0,0,0,0,3.0,2,0.0,0,0.0,4,3.0,0,0.0,4,0.0
3916,Point,86,94,570250,134250,1,0,0.0,0,0,0,3.0,2,0.0,0,0.0,4,3.0,0,1.0,4,0.0
3917,Point,86,95,570350,134250,1,0,0.0,0,0,0,3.0,2,0.0,0,0.0,4,3.0,0,1.0,4,0.0
3918,Point,86,96,570450,134250,1,0,0.0,0,0,0,3.0,2,0.0,0,0.0,4,3.0,1,0.0,4,1.0
3919,Point,86,97,570550,134250,0,0,0.0,0,0,0,3.0,2,1.0,0,0.0,4,3.0,1,0.0,3,1.0
3920,Point,86,98,570650,134250,0,0,0.0,0,0,0,3.0,2,1.0,0,0.0,4,3.0,1,0.0,3,1.0
3921,Point,86,99,570750,134250,0,0,0.0,0,0,0,3.0,2,1.0,0,0.0,4,3.0,1,0.0,3,1.0
3922,Point,86,100,570850,134250,0,0,0.0,0,0,0,3.0,2,1.0,0,0.0,4,3.0,1,0.0,3,2.0
3923,Point,86,101,570950,134250,1,0,0.0,0,0,0,3.0,2,1.0,0,0.0,4,3.0,1,0.0,3,2.0
3924,Point,86,102,571050,134250,1,0,0.0,0,0,0,3.0,2,1.0,0,0.0,4,3.0,1,0.0,3,2.0
3925,Point,86,103,571150,134250,1,0,0.0,0,0,0,3.0,2,1.0,0,0.0,4,3.0,1,0.0,3,2.0
3926,Point,86,104,571250,134250,1,0,0.0,0,0,0,3.0,2,1.0,0,0.0,4,3.0,0,0.0,3,2.0
3927,Point,86,105,571350,134250,1,0,0.0,0,0,0,3.0,2,1.0,0,0.0,4,3.0,0,0.0,3,2.0
3928,Point,86,106,571450,134250,1,0,0.0,0,0,0,3.0,2,1.0,0,1.0,4,3.0,0,0.0,3,2.0
3929,Point,86,107,571550,134250,1,0,0.0,0,0,1,3.0,2,1.0,0,1.0,4,3.0,1,1.0,3,2.0
3930,Point,86,108,571650,134250,1,0,0.0,0,0,1,3.0,2,1.0,1,1.0,4,3.0,1,1.0,3,2.0
3931,Point,86,109,571750,134250,2,0,0.0,0,0,2,3.0,2,1.0,1,2.0,4,3.0,1,1.0,3,2.0
3932,Point,86,110,571850,134250,2,0,0.0,0,0,2,3.0,2,1.0,2,2.0,4,3.0,1,1.0,2,2.0
3933,Point,86,111,571950,134250,3,0,0.0,0,0,2,3.0,2,1.0,3,2.0,4,3.0,2,1.0,2,2.0
3934,Point,86,112,572050,134250,3,0,0.0,0,0,2,3.0,2,1.0,3,2.0,4,3.0,2,1.0,2,2.0
3935,Point,86,113,572150,134250,4,0,0.0,0,0,2,3.0,2,1.0,3,2.0,4,3.0,2,1.0,2,2.0
3936,Point,87,32,564050,134150,4,0,0.0,0,0,3,3.0,2,1.0,3,2.0,4,3.0,3,3.0,2,1.0
3937,Point,87,33,564150,134150,4,0,0.0,0,0,3,3.0,2,1.0,3,2.0,4,3.0,3,3.0,2,1.0
3938,Point,87,34,564250,134150,4,0,0.0,0,0,3,2.0,2,2.0,3,2.0,4,3.0,3,3.0,2,1.0
3939,Point,87,35,564350,134150,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,3,3.0,2,1.0
3940,Point,87,36,564450,134150,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,3,3.0,1,1.0
3941,Point,87,37,564550,134150,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,3,3.0,1,1.0
3942,Point,87,38,564650,134150,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,3,3.0,1,1.0
3943,Point,87,39,564750,134150,4,0,0.0,0,0,2,2.0,3,2.0,3,3.0,4,3.0,2,3.0,1,1.0
3944,Point,87,40,564850,134150,4,0,0.0,0,0,2,1.0,3,2.0,3,3.0,4,3.0,2,3.0,1,1.0
3945,Point,87,41,564950,134150,4,0,0.0,0,0,2,1.0,3,2.0,3,3.0,4,3.0,2,3.0,1,1.0
3946,Point,87,42,565050,134150,4,0,0.0,0,0,2,1.0,3,2.0,3,3.0,4,3.0,2,3.0,1,1.0
3947,Point,87,43,565150,134150,4,0,0.0,0,0,1,1.0,3,2.0,4,4.0,4,3.0,2,2.0,1,1.0
3948,Point,87,44,565250,134150,4,0,0.0,0,0,1,1.0,3,3.0,4,4.0,4,3.0,1,1.0,1,1.0
3949,Point,87,45,565350,134150,3,0,0.0,0,0,1,1.0,2,3.0,4,4.0,4,3.0,1,1.0,1,1.0
3950,Point,87,46,565450,134150,3,0,0.0,0,0,1,1.0,1,3.0,4,4.0,4,3.0,2,3.0,1,1.0
3951,Point,87,47,565550,134150,2,0,0.0,0,0,1,1.0,1,3.0,4,4.0,4,3.0,3,4.0,1,1.0
3952,Point,87,48,565650,134150,2,0,0.0,0,0,1,2.0,1,3.0,4,4.0,4,3.0,4,4.0,0,1.0
3953,Point,87,49,565750,134150,1,0,0.0,0,0,1,2.0,1,3.0,4,4.0,4,3.0,4,3.0,0,1.0
3954,Point,87,50,565850,134150,1,0,0.0,0,0,0,2.0,1,3.0,4,4.0,4,3.0,4,2.0,0,1.0
3955,Point,87,51,565950,134150,0,0,0.0,0,0,0,2.0,1,3.0,4,4.0,4,3.0,4,1.0,0,1.0
3956,Point,87,52,566050,134150,0,0,0.0,0,0,0,3.0,0,3.0,4,4.0,0,3.0,4,1.0,0,1.0
3957,Point,87,53,566150,134150,0,0,0.0,0,0,0,3.0,0,3.0,4,4.0,0,3.0,4,1.0,0,1.0
3958,Point,87,54,566250,134150,1,0,0.0,0,0,0,4.0,0,3.0,4,4.0,0,4.0,4,0.0,0,1.0
3959,Point,87,55,566350,134150,1,0,0.0,0,0,0,4.0,0,3.0,4,4.0,0,4.0,4,0.0,0,2.0
3960,Point,87,56,566450,134150,1,0,0.0,0,0,0,3.0,0,4.0,4,4.0,0,4.0,4,0.0,0,2.0
3961,Point,87,57,566550,134150,1,0,0.0,0,0,0,1.0,0,4.0,4,4.0,0,4.0,4,0.0,0,2.0
3962,Point,87,58,566650,134150,0,1,0.0,0,0,0,0.0,0,4.0,4,4.0,0,4.0,4,0.0,1,3.0
3963,Point,87,59,566750,134150,0,2,0.0,0,0,0,0.0,0,4.0,4,2.0,0,4.0,4,0.0,1,3.0
3964,Point,87,60,566850,134150,0,3,0.0,0,0,0,0.0,0,4.0,4,4.0,0,4.0,4,0.0,1,3.0
3965,Point,87,61,566950,134150,0,4,0.0,0,0,0,0.0,0,4.0,3,4.0,0,4.0,4,0.0,1,3.0
3966,Point,87,62,567050,134150,0,2,0.0,0,0,0,0.0,0,3.0,0,0.0,0,4.0,4,0.0,1,3.0
3967,Point,87,63,567150,134150,0,2,0.0,0,0,0,0.0,0,3.0,0,0.0,0,4.0,4,0.0,2,3.0
3968,Point,87,64,567250,134150,0,2,0.0,0,0,0,0.0,0,3.0,0,0.0,0,4.0,4,0.0,2,3.0
3969,Point,87,65,567350,134150,0,1,0.0,0,0,0,0.0,0,3.0,0,0.0,0,4.0,4,0.0,3,3.0
3970,Point,87,66,567450,134150,0,0,0.0,0,0,0,0.0,1,3.0,0,0.0,0,4.0,4,0.0,3,3.0
3971,Point,87,67,567550,134150,0,0,0.0,0,0,0,0.0,1,3.0,0,0.0,0,4.0,4,0.0,3,3.0
3972,Point,87,68,567650,134150,0,0,0.0,0,0,0,0.0,1,3.0,0,0.0,0,3.0,3,0.0,3,2.0
3973,Point,87,69,567750,134150,0,0,0.0,0,0,0,0.0,1,2.0,0,0.0,0,3.0,3,0.0,3,2.0
3974,Point,87,70,567850,134150,0,0,0.0,0,0,0,1.0,1,2.0,0,0.0,4,3.0,3,0.0,3,1.0
3975,Point,87,71,567950,134150,1,0,0.0,0,0,0,2.0,1,1.0,0,0.0,4,3.0,1,0.0,3,1.0
3976,Point,87,72,568050,134150,1,0,0.0,0,0,0,3.0,1,1.0,0,0.0,4,3.0,0,0.0,3,1.0
3977,Point,87,73,568150,134150,1,0,0.0,0,0,0,3.0,1,0.0,0,1.0,4,3.0,0,0.0,3,0.0
3978,Point,87,74,568250,134150,1,0,0.0,0,0,0,3.0,2,0.0,0,1.0,4,3.0,0,0.0,3,0.0
3979,Point,87,75,568350,134150,0,0,0.0,0,0,0,3.0,2,0.0,1,2.0,4,3.0,0,1.0,3,0.0
3980,Point,87,76,568450,134150,0,0,0.0,0,0,0,4.0,2,0.0,1,2.0,4,3.0,0,1.0,4,0.0
3981,Point,87,77,568550,134150,0,0,0.0,0,0,0,3.0,2,0.0,1,2.0,4,3.0,0,0.0,4,0.0
3982,Point,87,78,568650,134150,0,0,0.0,0,0,0,3.0,2,0.0,1,2.0,4,3.0,0,0.0,4,0.0
3983,Point,87,79,568750,134150,1,0,0.0,0,0,1,3.0,2,0.0,1,2.0,4,3.0,1,0.0,4,0.0
3984,Point,87,80,568850,134150,1,0,0.0,0,0,1,2.0,1,0.0,1,2.0,4,3.0,2,0.0,4,0.0
3985,Point,87,81,568950,134150,2,0,0.0,0,0,1,2.0,2,0.0,1,2.0,4,3.0,3,0.0,4,0.0
3986,Point,87,82,569050,134150,2,0,0.0,0,0,2,3.0,2,0.0,1,2.0,4,3.0,2,0.0,4,0.0
3987,Point,87,83,569150,134150,3,0,0.0,0,0,2,3.0,2,0.0,1,2.0,4,3.0,1,0.0,4,0.0
3988,Point,87,84,569250,134150,2,0,0.0,0,0,2,3.0,2,0.0,1,3.0,4,3.0,1,0.0,4,0.0
3989,Point,87,85,569350,134150,2,0,0.0,0,0,3,4.0,2,0.0,1,4.0,4,3.0,0,0.0,4,0.0
3990,Point,87,86,569450,134150,2,0,0.0,0,0,3,4.0,2,0.0,1,4.0,4,3.0,0,0.0,4,0.0
3991,Point,87,87,569550,134150,1,0,0.0,0,0,2,4.0,2,0.0,1,3.0,4,3.0,0,0.0,4,0.0
3992,Point,87,88,569650,134150,1,0,0.0,0,0,2,4.0,2,0.0,0,2.0,4,3.0,0,0.0,4,0.0
3993,Point,87,89,569750,134150,0,0,0.0,0,0,1,4.0,2,0.0,0,1.0,4,3.0,0,0.0,4,0.0
3994,Point,87,90,569850,134150,0,0,0.0,0,0,0,4.0,2,0.0,0,0.0,4,3.0,0,0.0,4,0.0
3995,Point,87,91,569950,134150,0,0,0.0,0,0,0,4.0,2,0.0,0,0.0,4,3.0,0,0.0,4,0.0
3996,Point,87,92,570050,134150,0,0,0.0,0,0,0,4.0,2,0.0,0,0.0,4,3.0,0,0.0,4,0.0
3997,Point,87,93,570150,134150,1,0,0.0,0,0,0,3.0,2,0.0,0,0.0,4,3.0,0,1.0,4,0.0
3998,Point,87,94,570250,134150,1,0,0.0,0,0,0,3.0,2,0.0,0,0.0,4,3.0,0,1.0,4,0.0
3999,Point,87,95,570350,134150,1,0,0.0,0,0,0,3.0,2,0.0,0,0.0,4,3.0,1,1.0,4,1.0
4000,Point,87,96,570450,134150,1,0,0.0,0,0,0,3.0,2,1.0,0,0.0,4,3.0,1,1.0,3,1.0
4001,Point,87,97,570550,134150,0,0,0.0,0,0,0,3.0,2,1.0,0,0.0,4,3.0,1,0.0,3,1.0
4002,Point,87,98,570650,134150,0,0,0.0,0,0,0,3.0,2,1.0,0,0.0,4,3.0,1,0.0,3,1.0
4003,Point,87,99,570750,134150,0,0,0.0,0,0,0,3.0,2,1.0,0,0.0,4,3.0,1,0.0,3,1.0
4004,Point,87,100,570850,134150,0,0,0.0,0,0,0,3.0,2,1.0,0,0.0,4,3.0,1,0.0,3,2.0
4005,Point,87,101,570950,134150,1,0,0.0,0,0,0,3.0,2,1.0,0,0.0,4,3.0,1,0.0,3,2.0
4006,Point,87,102,571050,134150,1,0,0.0,0,0,0,3.0,2,1.0,0,0.0,4,3.0,1,0.0,3,2.0
4007,Point,87,103,571150,134150,2,0,0.0,0,0,0,3.0,2,1.0,0,0.0,4,3.0,1,0.0,3,2.0
4008,Point,87,104,571250,134150,1,0,0.0,0,0,0,3.0,2,1.0,0,0.0,4,3.0,1,0.0,3,2.0
4009,Point,87,105,571350,134150,1,0,0.0,0,0,0,3.0,2,2.0,0,1.0,4,3.0,1,1.0,3,2.0
4010,Point,87,106,571450,134150,1,0,0.0,0,0,0,3.0,2,1.0,0,1.0,4,3.0,1,1.0,3,2.0
4011,Point,87,107,571550,134150,1,0,0.0,0,0,1,3.0,2,1.0,1,2.0,4,3.0,1,1.0,3,2.0
4012,Point,87,108,571650,134150,2,0,0.0,0,0,1,3.0,2,1.0,2,2.0,4,3.0,1,1.0,3,2.0
4013,Point,87,109,571750,134150,2,0,0.0,0,0,2,3.0,2,1.0,3,2.0,4,3.0,1,1.0,3,2.0
4014,Point,87,110,571850,134150,2,0,0.0,0,0,2,3.0,2,1.0,3,2.0,4,3.0,2,1.0,2,2.0
4015,Point,87,111,571950,134150,3,0,0.0,0,0,2,3.0,2,1.0,3,2.0,4,3.0,2,1.0,2,2.0
4016,Point,87,112,572050,134150,3,0,0.0,0,0,2,3.0,2,1.0,3,2.0,4,3.0,2,1.0,2,2.0
4017,Point,87,113,572150,134150,4,0,0.0,0,0,2,3.0,2,1.0,4,2.0,4,3.0,2,1.0,2,2.0
4018,Point,88,32,564050,134050,4,0,0.0,0,0,3,3.0,2,1.0,3,2.0,4,3.0,3,3.0,2,1.0
4019,Point,88,33,564150,134050,4,0,0.0,0,0,3,3.0,2,1.0,3,2.0,4,3.0,3,3.0,2,1.0
4020,Point,88,34,564250,134050,4,0,0.0,0,0,3,3.0,2,2.0,3,2.0,4,3.0,3,3.0,2,1.0
4021,Point,88,35,564350,134050,4,0,0.0,0,0,3,2.0,2,2.0,3,2.0,4,3.0,3,3.0,2,1.0
4022,Point,88,36,564450,134050,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,3,3.0,1,1.0
4023,Point,88,37,564550,134050,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,3,3.0,1,1.0
4024,Point,88,38,564650,134050,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,3,3.0,1,1.0
4025,Point,88,39,564750,134050,4,0,0.0,0,0,2,2.0,3,2.0,3,2.0,4,3.0,3,3.0,1,1.0
4026,Point,88,40,564850,134050,4,0,0.0,0,0,2,2.0,3,2.0,3,3.0,4,3.0,3,3.0,1,1.0
4027,Point,88,41,564950,134050,4,0,0.0,0,0,2,1.0,3,2.0,3,3.0,4,3.0,2,3.0,1,1.0
4028,Point,88,42,565050,134050,4,0,0.0,0,0,2,1.0,3,2.0,4,3.0,4,3.0,2,3.0,1,1.0
4029,Point,88,43,565150,134050,4,0,0.0,0,0,1,1.0,3,2.0,4,3.0,4,3.0,2,3.0,1,1.0
4030,Point,88,44,565250,134050,4,0,0.0,0,0,1,1.0,3,2.0,4,3.0,4,3.0,2,2.0,1,1.0
4031,Point,88,45,565350,134050,3,0,0.0,0,0,1,1.0,3,3.0,4,3.0,4,3.0,1,2.0,1,1.0
4032,Point,88,46,565450,134050,3,0,0.0,0,0,1,1.0,2,3.0,4,4.0,4,3.0,3,3.0,1,1.0
4033,Point,88,47,565550,134050,2,0,0.0,0,0,1,1.0,1,3.0,4,4.0,4,3.0,3,4.0,1,1.0
4034,Point,88,48,565650,134050,2,0,0.0,0,0,1,1.0,1,3.0,4,4.0,4,3.0,4,4.0,1,1.0
4035,Point,88,49,565750,134050,1,0,0.0,0,0,1,2.0,1,3.0,4,4.0,4,3.0,4,3.0,1,1.0
4036,Point,88,50,565850,134050,1,0,0.0,0,0,0,2.0,1,3.0,4,4.0,4,3.0,4,2.0,0,1.0
4037,Point,88,51,565950,134050,1,0,0.0,0,0,0,2.0,1,3.0,4,4.0,4,3.0,4,1.0,0,1.0
4038,Point,88,52,566050,134050,1,0,0.0,0,0,0,2.0,1,3.0,4,4.0,0,3.0,4,1.0,0,1.0
4039,Point,88,53,566150,134050,1,0,0.0,0,0,0,3.0,0,3.0,4,4.0,0,4.0,4,1.0,0,1.0
4040,Point,88,54,566250,134050,1,0,0.0,0,0,0,3.0,0,3.0,4,4.0,0,4.0,4,0.0,0,1.0
4041,Point,88,55,566350,134050,1,0,0.0,0,0,0,4.0,0,3.0,4,4.0,0,4.0,4,0.0,0,1.0
4042,Point,88,56,566450,134050,1,0,0.0,0,0,0,4.0,0,4.0,4,4.0,0,4.0,4,0.0,0,1.0
4043,Point,88,57,566550,134050,1,0,0.0,0,0,0,3.0,0,4.0,4,4.0,0,4.0,4,0.0,1,2.0
4044,Point,88,58,566650,134050,0,1,0.0,0,0,0,1.0,0,4.0,4,4.0,0,4.0,4,0.0,1,2.0
4045,Point,88,59,566750,134050,0,2,0.0,0,0,0,0.0,0,4.0,4,4.0,0,3.0,4,0.0,1,2.0
4046,Point,88,60,566850,134050,0,2,0.0,0,0,0,0.0,0,4.0,4,4.0,0,0.0,4,0.0,1,3.0
4047,Point,88,61,566950,134050,0,3,0.0,0,0,0,0.0,0,4.0,1,2.0,0,0.0,4,0.0,1,3.0
4048,Point,88,62,567050,134050,0,2,0.0,0,0,0,0.0,0,4.0,0,0.0,0,3.0,4,0.0,2,3.0
4049,Point,88,63,567150,134050,0,4,0.0,0,0,0,0.0,0,4.0,0,0.0,0,4.0,4,0.0,2,3.0
4050,Point,88,64,567250,134050,0,3,0.0,0,0,0,0.0,0,3.0,0,0.0,0,4.0,4,0.0,2,3.0
4051,Point,88,65,567350,134050,0,2,0.0,0,0,1,0.0,0,3.0,0,0.0,0,4.0,4,0.0,2,3.0
4052,Point,88,66,567450,134050,0,1,0.0,0,0,1,0.0,0,3.0,0,0.0,0,4.0,4,0.0,3,3.0
4053,Point,88,67,567550,134050,0,0,0.0,0,0,0,0.0,1,3.0,0,0.0,0,4.0,4,0.0,3,2.0
4054,Point,88,68,567650,134050,0,0,0.0,0,0,0,0.0,1,3.0,0,0.0,0,4.0,3,0.0,3,2.0
4055,Point,88,69,567750,134050,0,0,0.0,0,0,0,0.0,1,3.0,0,0.0,0,3.0,2,0.0,3,2.0
4056,Point,88,70,567850,134050,0,0,0.0,0,0,0,1.0,1,2.0,0,0.0,4,3.0,1,0.0,3,1.0
4057,Point,88,71,567950,134050,1,0,0.0,0,0,1,2.0,1,2.0,0,0.0,4,3.0,0,0.0,3,1.0
4058,Point,88,72,568050,134050,1,0,0.0,0,0,1,3.0,1,1.0,0,0.0,4,3.0,0,0.0,3,1.0
4059,Point,88,73,568150,134050,1,0,0.0,0,0,1,3.0,1,1.0,0,1.0,4,3.0,0,0.0,3,0.0
4060,Point,88,74,568250,134050,1,0,0.0,0,0,1,3.0,2,0.0,0,1.0,4,3.0,0,0.0,3,0.0
4061,Point,88,75,568350,134050,1,0,0.0,0,0,2,4.0,2,0.0,1,2.0,4,3.0,1,1.0,3,0.0
4062,Point,88,76,568450,134050,0,0,0.0,0,0,2,4.0,2,0.0,1,2.0,4,3.0,1,2.0,4,0.0
4063,Point,88,77,568550,134050,0,0,0.0,0,0,2,4.0,2,0.0,1,2.0,4,3.0,1,1.0,4,0.0
4064,Point,88,78,568650,134050,0,0,0.0,0,0,2,4.0,2,0.0,1,2.0,4,3.0,1,0.0,4,0.0
