NAME,VAL,TYPE,EVENT_WL,EVENT_CHEM,COLLECTION_PURPOSE,CP_note,XCOORDS,YCOORDS,ZCOORDS,GW_AREA_OF_INTEREST,ELE_m_df4,Easting,Northing,ELE_m_new,Concentration,Type,Elev_flag,Unnamed: 7,ELE_m,Nearby_Wells,index_right,ID,I,J,HSU,NAME_norm,Final_Assignment
299-W17-2,106.0,EXTRACTION,,na,,,566951.64,135806.21,205.181,200-ZP,109.97061200000002,566951.64,135806.21,109.97,106.0,Extraction,ECF_data_2024,,109.97,['299-W17-2'],1901.0,1902.0,33.0,14.0,6_rwie,299-W17-2,UU/MU
299-W17-2,106.0,EXTRACTION,,na,,,566951.64,135806.21,205.181,200-ZP,109.97061200000002,566951.64,135806.21,109.97,106.0,Extraction,ECF_data_2024,,109.97,['299-W17-2'],1901.0,1902.0,33.0,14.0,6_rwie,299-W17-2,UU/MU
299-W17-3,64.5,EXTRACTION,,na,,,566925.89,135325.02,206.874,200-UP,106.315,,,,,,Calc,,106.315,['299-W17-3'],2195.0,2196.0,38.0,13.0,6_rwie,299-W17-3,UU/MU
299-W17-3,64.5,EXTRACTION,,na,,,566925.89,135325.02,206.874,200-UP,106.315,,,,,,Calc,,106.315,['299-W17-3'],2195.0,2196.0,38.0,13.0,6_rwie,299-W17-3,UU/MU
299-W19-111,313.0,EXTRACTION,,na,,,567313.04,135547.02,215.071,200-UP,107.669392,,,,,,Calc,,107.669392,['299-W19-111'],2081.0,2082.0,36.0,17.0,5_rlm,299-W19-111,NAN
299-W19-113,24.7,EXTRACTION,2024-12-11 00:00:00,na,,,567689.62,135008.2,215.28,200-UP,115.653624,,,,,,Calc,,115.653624,"['299-W19-113', '299-W19-134', '299-W19-125']",2380.0,2381.0,41.0,21.0,6_rwie,299-W19-113,UU/MU
299-W19-113,24.7,EXTRACTION,2024-12-11 00:00:00,na,,,567689.62,135008.2,215.28,200-UP,115.653624,,,,,,Calc,,115.653624,"['299-W19-113', '299-W19-134', '299-W19-125']",2380.0,2381.0,41.0,21.0,6_rwie,299-W19-113,UU/MU
299-W19-114,17.7,EXTRACTION,,na,,,567901.89,135013.21,214.417,200-UP,116.65616,567901.89,135013.21,116.66,17.7,Extraction,ECF_data_2024,,116.66,['299-W19-114'],2382.0,2383.0,41.0,23.0,6_rwie,299-W19-114,UU/MU
299-W19-114,17.7,EXTRACTION,,na,,,567901.89,135013.21,214.417,200-UP,116.65616,567901.89,135013.21,116.66,17.7,Extraction,ECF_data_2024,,116.66,['299-W19-114'],2382.0,2383.0,41.0,23.0,6_rwie,299-W19-114,UU/MU
299-W19-114,17.7,EXTRACTION,,na,,,567901.89,135013.21,214.417,200-UP,116.65616,567901.89,135013.21,116.66,17.7,Extraction,ECF_data_2024,,116.66,['299-W19-114'],2382.0,2383.0,41.0,23.0,6_rwie,299-W19-114,UU/MU
299-W19-114,17.7,EXTRACTION,,na,,,567901.89,135013.21,214.417,200-UP,116.65616,567901.89,135013.21,116.66,17.7,Extraction,ECF_data_2024,,116.66,['299-W19-114'],2382.0,2383.0,41.0,23.0,6_rwie,299-W19-114,UU/MU
299-W19-123,58.1,EXTRACTION,2024-12-11 00:00:00,na,,,567511.71,134988.14,215.19,200-UP,104.290716,567511.71,134988.14,104.29,58.1,Extraction,ECF_data_2024,,104.29,['299-W19-123'],2378.0,2379.0,41.0,19.0,6_rwie,299-W19-123,UU/MU
299-W19-123,48.05,EXTRACTION,2024-12-11 00:00:00,na,R,,567511.71,134988.14,215.19,200-UP,104.290716,,,,,,Calc,,104.290716,['299-W19-123'],2378.0,2379.0,41.0,19.0,6_rwie,299-W19-123,UU/MU
299-W19-125,32.7,EXTRACTION,,na,,,567720.14,135090.85,216.319,200-UP,108.190572,567720.14,135090.85,108.19,32.7,Extraction,ECF_data_2024,,108.19,"['299-W19-113', '299-W19-125']",2321.0,2322.0,40.0,21.0,6_rwie,299-W19-125,UU/MU
299-W19-125,32.7,EXTRACTION,,na,,,567720.14,135090.85,216.319,200-UP,108.190572,567720.14,135090.85,108.19,32.7,Extraction,ECF_data_2024,,108.19,"['299-W19-113', '299-W19-125']",2321.0,2322.0,40.0,21.0,6_rwie,299-W19-125,UU/MU
299-W19-134,37.4,EXTRACTION,,na,,,567630.02,135018.24,215.833,200-UP,118.999464,567630.02,135018.24,119.0,37.4,Extraction,ECF_data_2024,,119.0,"['299-W19-113', '299-W19-134']",2379.0,2380.0,41.0,20.0,6_rwie,299-W19-134,UU/MU
299-W19-134,37.4,EXTRACTION,,na,,,567630.02,135018.24,215.833,200-UP,118.999464,567630.02,135018.24,119.0,37.4,Extraction,ECF_data_2024,,119.0,"['299-W19-113', '299-W19-134']",2379.0,2380.0,41.0,20.0,6_rwie,299-W19-134,UU/MU
299-W19-134,42.5,EXTRACTION,,na,PD,"Corrected HEIS data pull, post-development sample",567630.02,135018.24,215.833,200-UP,118.999464,,,,,,Calc,,118.999464,"['299-W19-113', '299-W19-134']",2379.0,2380.0,41.0,20.0,6_rwie,299-W19-134,UU/MU
299-W19-134,42.5,EXTRACTION,,na,PD,"Corrected HEIS data pull, post-development sample",567630.02,135018.24,215.833,200-UP,118.999464,,,,,,Calc,,118.999464,"['299-W19-113', '299-W19-134']",2379.0,2380.0,41.0,20.0,6_rwie,299-W19-134,UU/MU
299-W22-90,55.7,EXTRACTION,,na,,,566961.39,134483.24,207.834,200-UP,125.488756,566961.39,134483.24,125.49,55.7,Extraction,ECF_data_2024,,125.49,['299-W22-90'],2668.0,2669.0,46.0,14.0,6_rwie,299-W22-90,UU/MU
299-W22-90,55.7,EXTRACTION,,na,,,566961.39,134483.24,207.834,200-UP,125.488756,566961.39,134483.24,125.49,55.7,Extraction,ECF_data_2024,,125.49,['299-W22-90'],2668.0,2669.0,46.0,14.0,6_rwie,299-W22-90,UU/MU
299-W22-91,30.3,EXTRACTION,,na,,,566911.76,134134.53,205.117,200-UP,123.586852,566911.76,134134.53,123.59,30.3,Extraction,ECF_data_2024,,123.59,"['299-W22-91', '299-W22-130']",2903.0,2904.0,50.0,13.0,6_rwie,299-W22-91,UU/MU
