pw_id,row,col,x,y,outfile
PW-2961,75,40,564850.0,135350.0,data\breakthroughcurves\PW-2961_r0075_c0040.png
PW-2966,75,45,565350.0,135350.0,data\breakthroughcurves\PW-2966_r0075_c0045.png
PW-2971,75,50,565850.0,135350.0,data\breakthroughcurves\PW-2971_r0075_c0050.png
PW-2976,75,55,566350.0,135350.0,data\breakthroughcurves\PW-2976_r0075_c0055.png
PW-2981,75,60,566850.0,135350.0,data\breakthroughcurves\PW-2981_r0075_c0060.png
PW-2986,75,65,567350.0,135350.0,data\breakthroughcurves\PW-2986_r0075_c0065.png
PW-2991,75,70,567850.0,135350.0,data\breakthroughcurves\PW-2991_r0075_c0070.png
PW-2996,75,75,568350.0,135350.0,data\breakthroughcurves\PW-2996_r0075_c0075.png
PW-3001,75,80,568850.0,135350.0,data\breakthroughcurves\PW-3001_r0075_c0080.png
PW-3006,75,85,569350.0,135350.0,data\breakthroughcurves\PW-3006_r0075_c0085.png
PW-3011,75,90,569850.0,135350.0,data\breakthroughcurves\PW-3011_r0075_c0090.png
PW-3016,75,95,570350.0,135350.0,data\breakthroughcurves\PW-3016_r0075_c0095.png
PW-3021,75,100,570850.0,135350.0,data\breakthroughcurves\PW-3021_r0075_c0100.png
PW-3026,75,105,571350.0,135350.0,data\breakthroughcurves\PW-3026_r0075_c0105.png
PW-3031,75,110,571850.0,135350.0,data\breakthroughcurves\PW-3031_r0075_c0110.png
PW-3036,76,33,564150.0,135250.0,data\breakthroughcurves\PW-3036_r0076_c0033.png
PW-3041,76,38,564650.0,135250.0,data\breakthroughcurves\PW-3041_r0076_c0038.png
PW-3046,76,43,565150.0,135250.0,data\breakthroughcurves\PW-3046_r0076_c0043.png
PW-3051,76,48,565650.0,135250.0,data\breakthroughcurves\PW-3051_r0076_c0048.png
PW-3056,76,53,566150.0,135250.0,data\breakthroughcurves\PW-3056_r0076_c0053.png
PW-3061,76,58,566650.0,135250.0,data\breakthroughcurves\PW-3061_r0076_c0058.png
PW-3066,76,63,567150.0,135250.0,data\breakthroughcurves\PW-3066_r0076_c0063.png
PW-3071,76,68,567650.0,135250.0,data\breakthroughcurves\PW-3071_r0076_c0068.png
PW-3076,76,73,568150.0,135250.0,data\breakthroughcurves\PW-3076_r0076_c0073.png
PW-3081,76,78,568650.0,135250.0,data\breakthroughcurves\PW-3081_r0076_c0078.png
PW-3086,76,83,569150.0,135250.0,data\breakthroughcurves\PW-3086_r0076_c0083.png
PW-3091,76,88,569650.0,135250.0,data\breakthroughcurves\PW-3091_r0076_c0088.png
PW-3096,76,93,570150.0,135250.0,data\breakthroughcurves\PW-3096_r0076_c0093.png
PW-3101,76,98,570650.0,135250.0,data\breakthroughcurves\PW-3101_r0076_c0098.png
PW-3106,76,103,571150.0,135250.0,data\breakthroughcurves\PW-3106_r0076_c0103.png
PW-3111,76,108,571650.0,135250.0,data\breakthroughcurves\PW-3111_r0076_c0108.png
PW-3116,76,113,572150.0,135250.0,data\breakthroughcurves\PW-3116_r0076_c0113.png
PW-3121,77,36,564450.0,135150.0,data\breakthroughcurves\PW-3121_r0077_c0036.png
PW-3126,77,41,564950.0,135150.0,data\breakthroughcurves\PW-3126_r0077_c0041.png
PW-3131,77,46,565450.0,135150.0,data\breakthroughcurves\PW-3131_r0077_c0046.png
PW-3136,77,51,565950.0,135150.0,data\breakthroughcurves\PW-3136_r0077_c0051.png
PW-3141,77,56,566450.0,135150.0,data\breakthroughcurves\PW-3141_r0077_c0056.png
PW-3146,77,61,566950.0,135150.0,data\breakthroughcurves\PW-3146_r0077_c0061.png
PW-3151,77,66,567450.0,135150.0,data\breakthroughcurves\PW-3151_r0077_c0066.png
PW-3156,77,71,567950.0,135150.0,data\breakthroughcurves\PW-3156_r0077_c0071.png
PW-3161,77,76,568450.0,135150.0,data\breakthroughcurves\PW-3161_r0077_c0076.png
PW-3166,77,81,568950.0,135150.0,data\breakthroughcurves\PW-3166_r0077_c0081.png
PW-3171,77,86,569450.0,135150.0,data\breakthroughcurves\PW-3171_r0077_c0086.png
PW-3176,77,91,569950.0,135150.0,data\breakthroughcurves\PW-3176_r0077_c0091.png
PW-3181,77,96,570450.0,135150.0,data\breakthroughcurves\PW-3181_r0077_c0096.png
PW-3186,77,101,570950.0,135150.0,data\breakthroughcurves\PW-3186_r0077_c0101.png
PW-3191,77,106,571450.0,135150.0,data\breakthroughcurves\PW-3191_r0077_c0106.png
PW-3196,77,111,571950.0,135150.0,data\breakthroughcurves\PW-3196_r0077_c0111.png
PW-3201,78,34,564250.0,135050.0,data\breakthroughcurves\PW-3201_r0078_c0034.png
PW-3206,78,39,564750.0,135050.0,data\breakthroughcurves\PW-3206_r0078_c0039.png
PW-3211,78,44,565250.0,135050.0,data\breakthroughcurves\PW-3211_r0078_c0044.png
PW-3216,78,49,565750.0,135050.0,data\breakthroughcurves\PW-3216_r0078_c0049.png
PW-3221,78,54,566250.0,135050.0,data\breakthroughcurves\PW-3221_r0078_c0054.png
PW-3226,78,59,566750.0,135050.0,data\breakthroughcurves\PW-3226_r0078_c0059.png
PW-3231,78,64,567250.0,135050.0,data\breakthroughcurves\PW-3231_r0078_c0064.png
PW-3236,78,69,567750.0,135050.0,data\breakthroughcurves\PW-3236_r0078_c0069.png
PW-3241,78,74,568250.0,135050.0,data\breakthroughcurves\PW-3241_r0078_c0074.png
PW-3246,78,79,568750.0,135050.0,data\breakthroughcurves\PW-3246_r0078_c0079.png
PW-3251,78,84,569250.0,135050.0,data\breakthroughcurves\PW-3251_r0078_c0084.png
PW-3256,78,89,569750.0,135050.0,data\breakthroughcurves\PW-3256_r0078_c0089.png
PW-3261,78,94,570250.0,135050.0,data\breakthroughcurves\PW-3261_r0078_c0094.png
PW-3266,78,99,570750.0,135050.0,data\breakthroughcurves\PW-3266_r0078_c0099.png
PW-3271,78,104,571250.0,135050.0,data\breakthroughcurves\PW-3271_r0078_c0104.png
PW-3276,78,109,571750.0,135050.0,data\breakthroughcurves\PW-3276_r0078_c0109.png
PW-3281,79,32,564050.0,134950.0,data\breakthroughcurves\PW-3281_r0079_c0032.png
PW-3286,79,37,564550.0,134950.0,data\breakthroughcurves\PW-3286_r0079_c0037.png
PW-3291,79,42,565050.0,134950.0,data\breakthroughcurves\PW-3291_r0079_c0042.png
PW-3296,79,47,565550.0,134950.0,data\breakthroughcurves\PW-3296_r0079_c0047.png
PW-3301,79,52,566050.0,134950.0,data\breakthroughcurves\PW-3301_r0079_c0052.png
PW-3306,79,57,566550.0,134950.0,data\breakthroughcurves\PW-3306_r0079_c0057.png
PW-3311,79,62,567050.0,134950.0,data\breakthroughcurves\PW-3311_r0079_c0062.png
PW-3316,79,67,567550.0,134950.0,data\breakthroughcurves\PW-3316_r0079_c0067.png
PW-3321,79,72,568050.0,134950.0,data\breakthroughcurves\PW-3321_r0079_c0072.png
PW-3326,79,77,568550.0,134950.0,data\breakthroughcurves\PW-3326_r0079_c0077.png
PW-3331,79,82,569050.0,134950.0,data\breakthroughcurves\PW-3331_r0079_c0082.png
PW-3336,79,87,569550.0,134950.0,data\breakthroughcurves\PW-3336_r0079_c0087.png
PW-3341,79,92,570050.0,134950.0,data\breakthroughcurves\PW-3341_r0079_c0092.png
PW-3346,79,97,570550.0,134950.0,data\breakthroughcurves\PW-3346_r0079_c0097.png
PW-3351,79,102,571050.0,134950.0,data\breakthroughcurves\PW-3351_r0079_c0102.png
PW-3356,79,107,571550.0,134950.0,data\breakthroughcurves\PW-3356_r0079_c0107.png
PW-3361,79,112,572050.0,134950.0,data\breakthroughcurves\PW-3361_r0079_c0112.png
PW-3366,80,35,564350.0,134850.0,data\breakthroughcurves\PW-3366_r0080_c0035.png
PW-3371,80,40,564850.0,134850.0,data\breakthroughcurves\PW-3371_r0080_c0040.png
PW-3376,80,45,565350.0,134850.0,data\breakthroughcurves\PW-3376_r0080_c0045.png
PW-3381,80,50,565850.0,134850.0,data\breakthroughcurves\PW-3381_r0080_c0050.png
PW-3386,80,55,566350.0,134850.0,data\breakthroughcurves\PW-3386_r0080_c0055.png
PW-3391,80,60,566850.0,134850.0,data\breakthroughcurves\PW-3391_r0080_c0060.png
PW-3396,80,65,567350.0,134850.0,data\breakthroughcurves\PW-3396_r0080_c0065.png
PW-3401,80,70,567850.0,134850.0,data\breakthroughcurves\PW-3401_r0080_c0070.png
PW-3406,80,75,568350.0,134850.0,data\breakthroughcurves\PW-3406_r0080_c0075.png
PW-3411,80,80,568850.0,134850.0,data\breakthroughcurves\PW-3411_r0080_c0080.png
PW-3416,80,85,569350.0,134850.0,data\breakthroughcurves\PW-3416_r0080_c0085.png
PW-3421,80,90,569850.0,134850.0,data\breakthroughcurves\PW-3421_r0080_c0090.png
PW-3426,80,95,570350.0,134850.0,data\breakthroughcurves\PW-3426_r0080_c0095.png
PW-3431,80,100,570850.0,134850.0,data\breakthroughcurves\PW-3431_r0080_c0100.png
PW-3436,80,105,571350.0,134850.0,data\breakthroughcurves\PW-3436_r0080_c0105.png
PW-3441,80,110,571850.0,134850.0,data\breakthroughcurves\PW-3441_r0080_c0110.png
PW-3446,81,33,564150.0,134750.0,data\breakthroughcurves\PW-3446_r0081_c0033.png
PW-3451,81,38,564650.0,134750.0,data\breakthroughcurves\PW-3451_r0081_c0038.png
PW-3456,81,43,565150.0,134750.0,data\breakthroughcurves\PW-3456_r0081_c0043.png
PW-3461,81,48,565650.0,134750.0,data\breakthroughcurves\PW-3461_r0081_c0048.png
PW-3466,81,53,566150.0,134750.0,data\breakthroughcurves\PW-3466_r0081_c0053.png
PW-3471,81,58,566650.0,134750.0,data\breakthroughcurves\PW-3471_r0081_c0058.png
PW-3476,81,63,567150.0,134750.0,data\breakthroughcurves\PW-3476_r0081_c0063.png
PW-3481,81,68,567650.0,134750.0,data\breakthroughcurves\PW-3481_r0081_c0068.png
PW-3486,81,73,568150.0,134750.0,data\breakthroughcurves\PW-3486_r0081_c0073.png
PW-3491,81,78,568650.0,134750.0,data\breakthroughcurves\PW-3491_r0081_c0078.png
PW-3496,81,83,569150.0,134750.0,data\breakthroughcurves\PW-3496_r0081_c0083.png
PW-3501,81,88,569650.0,134750.0,data\breakthroughcurves\PW-3501_r0081_c0088.png
PW-3506,81,93,570150.0,134750.0,data\breakthroughcurves\PW-3506_r0081_c0093.png
PW-3511,81,98,570650.0,134750.0,data\breakthroughcurves\PW-3511_r0081_c0098.png
PW-3516,81,103,571150.0,134750.0,data\breakthroughcurves\PW-3516_r0081_c0103.png
PW-3521,81,108,571650.0,134750.0,data\breakthroughcurves\PW-3521_r0081_c0108.png
PW-3526,81,113,572150.0,134750.0,data\breakthroughcurves\PW-3526_r0081_c0113.png
PW-3531,82,36,564450.0,134650.0,data\breakthroughcurves\PW-3531_r0082_c0036.png
PW-3536,82,41,564950.0,134650.0,data\breakthroughcurves\PW-3536_r0082_c0041.png
PW-3541,82,46,565450.0,134650.0,data\breakthroughcurves\PW-3541_r0082_c0046.png
PW-3546,82,51,565950.0,134650.0,data\breakthroughcurves\PW-3546_r0082_c0051.png
PW-3551,82,56,566450.0,134650.0,data\breakthroughcurves\PW-3551_r0082_c0056.png
PW-3556,82,61,566950.0,134650.0,data\breakthroughcurves\PW-3556_r0082_c0061.png
PW-3561,82,66,567450.0,134650.0,data\breakthroughcurves\PW-3561_r0082_c0066.png
PW-3566,82,71,567950.0,134650.0,data\breakthroughcurves\PW-3566_r0082_c0071.png
PW-3571,82,76,568450.0,134650.0,data\breakthroughcurves\PW-3571_r0082_c0076.png
PW-3576,82,81,568950.0,134650.0,data\breakthroughcurves\PW-3576_r0082_c0081.png
PW-3581,82,86,569450.0,134650.0,data\breakthroughcurves\PW-3581_r0082_c0086.png
PW-3586,82,91,569950.0,134650.0,data\breakthroughcurves\PW-3586_r0082_c0091.png
PW-3591,82,96,570450.0,134650.0,data\breakthroughcurves\PW-3591_r0082_c0096.png
PW-3596,82,101,570950.0,134650.0,data\breakthroughcurves\PW-3596_r0082_c0101.png
PW-3601,82,106,571450.0,134650.0,data\breakthroughcurves\PW-3601_r0082_c0106.png
PW-3606,82,111,571950.0,134650.0,data\breakthroughcurves\PW-3606_r0082_c0111.png
PW-3611,83,34,564250.0,134550.0,data\breakthroughcurves\PW-3611_r0083_c0034.png
PW-3616,83,39,564750.0,134550.0,data\breakthroughcurves\PW-3616_r0083_c0039.png
PW-3621,83,44,565250.0,134550.0,data\breakthroughcurves\PW-3621_r0083_c0044.png
PW-3626,83,49,565750.0,134550.0,data\breakthroughcurves\PW-3626_r0083_c0049.png
PW-3631,83,54,566250.0,134550.0,data\breakthroughcurves\PW-3631_r0083_c0054.png
PW-3636,83,59,566750.0,134550.0,data\breakthroughcurves\PW-3636_r0083_c0059.png
PW-3641,83,64,567250.0,134550.0,data\breakthroughcurves\PW-3641_r0083_c0064.png
PW-3646,83,69,567750.0,134550.0,data\breakthroughcurves\PW-3646_r0083_c0069.png
PW-3651,83,74,568250.0,134550.0,data\breakthroughcurves\PW-3651_r0083_c0074.png
PW-3656,83,79,568750.0,134550.0,data\breakthroughcurves\PW-3656_r0083_c0079.png
PW-3661,83,84,569250.0,134550.0,data\breakthroughcurves\PW-3661_r0083_c0084.png
PW-3666,83,89,569750.0,134550.0,data\breakthroughcurves\PW-3666_r0083_c0089.png
PW-3671,83,94,570250.0,134550.0,data\breakthroughcurves\PW-3671_r0083_c0094.png
PW-3676,83,99,570750.0,134550.0,data\breakthroughcurves\PW-3676_r0083_c0099.png
PW-3681,83,104,571250.0,134550.0,data\breakthroughcurves\PW-3681_r0083_c0104.png
PW-3686,83,109,571750.0,134550.0,data\breakthroughcurves\PW-3686_r0083_c0109.png
PW-3691,84,32,564050.0,134450.0,data\breakthroughcurves\PW-3691_r0084_c0032.png
PW-3696,84,37,564550.0,134450.0,data\breakthroughcurves\PW-3696_r0084_c0037.png
PW-3701,84,42,565050.0,134450.0,data\breakthroughcurves\PW-3701_r0084_c0042.png
PW-3706,84,47,565550.0,134450.0,data\breakthroughcurves\PW-3706_r0084_c0047.png
PW-3711,84,52,566050.0,134450.0,data\breakthroughcurves\PW-3711_r0084_c0052.png
PW-3716,84,57,566550.0,134450.0,data\breakthroughcurves\PW-3716_r0084_c0057.png
PW-3721,84,62,567050.0,134450.0,data\breakthroughcurves\PW-3721_r0084_c0062.png
PW-3726,84,67,567550.0,134450.0,data\breakthroughcurves\PW-3726_r0084_c0067.png
PW-3731,84,72,568050.0,134450.0,data\breakthroughcurves\PW-3731_r0084_c0072.png
PW-3736,84,77,568550.0,134450.0,data\breakthroughcurves\PW-3736_r0084_c0077.png
PW-3741,84,82,569050.0,134450.0,data\breakthroughcurves\PW-3741_r0084_c0082.png
PW-3746,84,87,569550.0,134450.0,data\breakthroughcurves\PW-3746_r0084_c0087.png
PW-3751,84,92,570050.0,134450.0,data\breakthroughcurves\PW-3751_r0084_c0092.png
PW-3756,84,97,570550.0,134450.0,data\breakthroughcurves\PW-3756_r0084_c0097.png
PW-3761,84,102,571050.0,134450.0,data\breakthroughcurves\PW-3761_r0084_c0102.png
PW-3766,84,107,571550.0,134450.0,data\breakthroughcurves\PW-3766_r0084_c0107.png
PW-3771,84,112,572050.0,134450.0,data\breakthroughcurves\PW-3771_r0084_c0112.png
PW-3776,85,35,564350.0,134350.0,data\breakthroughcurves\PW-3776_r0085_c0035.png
PW-3781,85,40,564850.0,134350.0,data\breakthroughcurves\PW-3781_r0085_c0040.png
PW-3786,85,45,565350.0,134350.0,data\breakthroughcurves\PW-3786_r0085_c0045.png
PW-3791,85,50,565850.0,134350.0,data\breakthroughcurves\PW-3791_r0085_c0050.png
PW-3796,85,55,566350.0,134350.0,data\breakthroughcurves\PW-3796_r0085_c0055.png
PW-3801,85,60,566850.0,134350.0,data\breakthroughcurves\PW-3801_r0085_c0060.png
PW-3806,85,65,567350.0,134350.0,data\breakthroughcurves\PW-3806_r0085_c0065.png
PW-3811,85,70,567850.0,134350.0,data\breakthroughcurves\PW-3811_r0085_c0070.png
PW-3816,85,75,568350.0,134350.0,data\breakthroughcurves\PW-3816_r0085_c0075.png
PW-3821,85,80,568850.0,134350.0,data\breakthroughcurves\PW-3821_r0085_c0080.png
PW-3826,85,85,569350.0,134350.0,data\breakthroughcurves\PW-3826_r0085_c0085.png
PW-3831,85,90,569850.0,134350.0,data\breakthroughcurves\PW-3831_r0085_c0090.png
PW-3836,85,95,570350.0,134350.0,data\breakthroughcurves\PW-3836_r0085_c0095.png
PW-3841,85,100,570850.0,134350.0,data\breakthroughcurves\PW-3841_r0085_c0100.png
PW-3846,85,105,571350.0,134350.0,data\breakthroughcurves\PW-3846_r0085_c0105.png
PW-3851,85,110,571850.0,134350.0,data\breakthroughcurves\PW-3851_r0085_c0110.png
PW-3856,86,33,564150.0,134250.0,data\breakthroughcurves\PW-3856_r0086_c0033.png
PW-3861,86,38,564650.0,134250.0,data\breakthroughcurves\PW-3861_r0086_c0038.png
PW-3866,86,43,565150.0,134250.0,data\breakthroughcurves\PW-3866_r0086_c0043.png
PW-3871,86,48,565650.0,134250.0,data\breakthroughcurves\PW-3871_r0086_c0048.png
PW-3876,86,53,566150.0,134250.0,data\breakthroughcurves\PW-3876_r0086_c0053.png
PW-3881,86,58,566650.0,134250.0,data\breakthroughcurves\PW-3881_r0086_c0058.png
PW-3886,86,63,567150.0,134250.0,data\breakthroughcurves\PW-3886_r0086_c0063.png
PW-3891,86,68,567650.0,134250.0,data\breakthroughcurves\PW-3891_r0086_c0068.png
PW-3896,86,73,568150.0,134250.0,data\breakthroughcurves\PW-3896_r0086_c0073.png
PW-3901,86,78,568650.0,134250.0,data\breakthroughcurves\PW-3901_r0086_c0078.png
PW-3906,86,83,569150.0,134250.0,data\breakthroughcurves\PW-3906_r0086_c0083.png
PW-3911,86,88,569650.0,134250.0,data\breakthroughcurves\PW-3911_r0086_c0088.png
PW-3916,86,93,570150.0,134250.0,data\breakthroughcurves\PW-3916_r0086_c0093.png
PW-3921,86,98,570650.0,134250.0,data\breakthroughcurves\PW-3921_r0086_c0098.png
PW-3926,86,103,571150.0,134250.0,data\breakthroughcurves\PW-3926_r0086_c0103.png
PW-3931,86,108,571650.0,134250.0,data\breakthroughcurves\PW-3931_r0086_c0108.png
PW-3936,86,113,572150.0,134250.0,data\breakthroughcurves\PW-3936_r0086_c0113.png
PW-3941,87,36,564450.0,134150.0,data\breakthroughcurves\PW-3941_r0087_c0036.png
PW-3946,87,41,564950.0,134150.0,data\breakthroughcurves\PW-3946_r0087_c0041.png
PW-3951,87,46,565450.0,134150.0,data\breakthroughcurves\PW-3951_r0087_c0046.png
PW-3956,87,51,565950.0,134150.0,data\breakthroughcurves\PW-3956_r0087_c0051.png
PW-3961,87,56,566450.0,134150.0,data\breakthroughcurves\PW-3961_r0087_c0056.png
PW-3966,87,61,566950.0,134150.0,data\breakthroughcurves\PW-3966_r0087_c0061.png
PW-3971,87,66,567450.0,134150.0,data\breakthroughcurves\PW-3971_r0087_c0066.png
PW-3976,87,71,567950.0,134150.0,data\breakthroughcurves\PW-3976_r0087_c0071.png
PW-3981,87,76,568450.0,134150.0,data\breakthroughcurves\PW-3981_r0087_c0076.png
PW-3986,87,81,568950.0,134150.0,data\breakthroughcurves\PW-3986_r0087_c0081.png
PW-3991,87,86,569450.0,134150.0,data\breakthroughcurves\PW-3991_r0087_c0086.png
PW-3996,87,91,569950.0,134150.0,data\breakthroughcurves\PW-3996_r0087_c0091.png
PW-4001,87,96,570450.0,134150.0,data\breakthroughcurves\PW-4001_r0087_c0096.png
PW-4006,87,101,570950.0,134150.0,data\breakthroughcurves\PW-4006_r0087_c0101.png
PW-4011,87,106,571450.0,134150.0,data\breakthroughcurves\PW-4011_r0087_c0106.png
PW-4016,87,111,571950.0,134150.0,data\breakthroughcurves\PW-4016_r0087_c0111.png
PW-4021,88,34,564250.0,134050.0,data\breakthroughcurves\PW-4021_r0088_c0034.png
PW-4026,88,39,564750.0,134050.0,data\breakthroughcurves\PW-4026_r0088_c0039.png
PW-4031,88,44,565250.0,134050.0,data\breakthroughcurves\PW-4031_r0088_c0044.png
PW-4036,88,49,565750.0,134050.0,data\breakthroughcurves\PW-4036_r0088_c0049.png
PW-4041,88,54,566250.0,134050.0,data\breakthroughcurves\PW-4041_r0088_c0054.png
PW-4046,88,59,566750.0,134050.0,data\breakthroughcurves\PW-4046_r0088_c0059.png
PW-4051,88,64,567250.0,134050.0,data\breakthroughcurves\PW-4051_r0088_c0064.png
PW-4056,88,69,567750.0,134050.0,data\breakthroughcurves\PW-4056_r0088_c0069.png
PW-4061,88,74,568250.0,134050.0,data\breakthroughcurves\PW-4061_r0088_c0074.png
PW-4066,88,79,568750.0,134050.0,data\breakthroughcurves\PW-4066_r0088_c0079.png
PW-4071,88,84,569250.0,134050.0,data\breakthroughcurves\PW-4071_r0088_c0084.png
PW-4076,88,89,569750.0,134050.0,data\breakthroughcurves\PW-4076_r0088_c0089.png
PW-4081,88,94,570250.0,134050.0,data\breakthroughcurves\PW-4081_r0088_c0094.png
PW-4086,88,99,570750.0,134050.0,data\breakthroughcurves\PW-4086_r0088_c0099.png
PW-4091,88,104,571250.0,134050.0,data\breakthroughcurves\PW-4091_r0088_c0104.png
PW-4096,88,109,571750.0,134050.0,data\breakthroughcurves\PW-4096_r0088_c0109.png
PW-4101,89,32,564050.0,133950.0,data\breakthroughcurves\PW-4101_r0089_c0032.png
PW-4106,89,37,564550.0,133950.0,data\breakthroughcurves\PW-4106_r0089_c0037.png
PW-4111,89,42,565050.0,133950.0,data\breakthroughcurves\PW-4111_r0089_c0042.png
PW-4116,89,47,565550.0,133950.0,data\breakthroughcurves\PW-4116_r0089_c0047.png
PW-4121,89,52,566050.0,133950.0,data\breakthroughcurves\PW-4121_r0089_c0052.png
PW-4126,89,57,566550.0,133950.0,data\breakthroughcurves\PW-4126_r0089_c0057.png
PW-4131,89,62,567050.0,133950.0,data\breakthroughcurves\PW-4131_r0089_c0062.png
PW-4136,89,67,567550.0,133950.0,data\breakthroughcurves\PW-4136_r0089_c0067.png
PW-4141,89,72,568050.0,133950.0,data\breakthroughcurves\PW-4141_r0089_c0072.png
PW-4146,89,77,568550.0,133950.0,data\breakthroughcurves\PW-4146_r0089_c0077.png
PW-4151,89,82,569050.0,133950.0,data\breakthroughcurves\PW-4151_r0089_c0082.png
PW-4156,89,87,569550.0,133950.0,data\breakthroughcurves\PW-4156_r0089_c0087.png
PW-4161,89,92,570050.0,133950.0,data\breakthroughcurves\PW-4161_r0089_c0092.png
PW-4166,89,97,570550.0,133950.0,data\breakthroughcurves\PW-4166_r0089_c0097.png
PW-4171,89,102,571050.0,133950.0,data\breakthroughcurves\PW-4171_r0089_c0102.png
PW-4176,89,107,571550.0,133950.0,data\breakthroughcurves\PW-4176_r0089_c0107.png
PW-4181,89,112,572050.0,133950.0,data\breakthroughcurves\PW-4181_r0089_c0112.png
PW-4186,90,35,564350.0,133850.0,data\breakthroughcurves\PW-4186_r0090_c0035.png
PW-4191,90,40,564850.0,133850.0,data\breakthroughcurves\PW-4191_r0090_c0040.png
PW-4196,90,45,565350.0,133850.0,data\breakthroughcurves\PW-4196_r0090_c0045.png
PW-4201,90,50,565850.0,133850.0,data\breakthroughcurves\PW-4201_r0090_c0050.png
PW-4206,90,55,566350.0,133850.0,data\breakthroughcurves\PW-4206_r0090_c0055.png
PW-4211,90,60,566850.0,133850.0,data\breakthroughcurves\PW-4211_r0090_c0060.png
PW-4216,90,65,567350.0,133850.0,data\breakthroughcurves\PW-4216_r0090_c0065.png
PW-4221,90,70,567850.0,133850.0,data\breakthroughcurves\PW-4221_r0090_c0070.png
PW-4226,90,75,568350.0,133850.0,data\breakthroughcurves\PW-4226_r0090_c0075.png
PW-4231,90,80,568850.0,133850.0,data\breakthroughcurves\PW-4231_r0090_c0080.png
PW-4236,90,85,569350.0,133850.0,data\breakthroughcurves\PW-4236_r0090_c0085.png
PW-4241,90,90,569850.0,133850.0,data\breakthroughcurves\PW-4241_r0090_c0090.png
PW-4246,90,95,570350.0,133850.0,data\breakthroughcurves\PW-4246_r0090_c0095.png
PW-4251,90,100,570850.0,133850.0,data\breakthroughcurves\PW-4251_r0090_c0100.png
PW-4256,90,105,571350.0,133850.0,data\breakthroughcurves\PW-4256_r0090_c0105.png
PW-4261,90,110,571850.0,133850.0,data\breakthroughcurves\PW-4261_r0090_c0110.png
PW-4266,91,33,564150.0,133750.0,data\breakthroughcurves\PW-4266_r0091_c0033.png
PW-4271,91,38,564650.0,133750.0,data\breakthroughcurves\PW-4271_r0091_c0038.png
PW-4276,91,43,565150.0,133750.0,data\breakthroughcurves\PW-4276_r0091_c0043.png
PW-4281,91,48,565650.0,133750.0,data\breakthroughcurves\PW-4281_r0091_c0048.png
PW-4286,91,53,566150.0,133750.0,data\breakthroughcurves\PW-4286_r0091_c0053.png
PW-4291,91,58,566650.0,133750.0,data\breakthroughcurves\PW-4291_r0091_c0058.png
PW-4296,91,63,567150.0,133750.0,data\breakthroughcurves\PW-4296_r0091_c0063.png
PW-4301,91,68,567650.0,133750.0,data\breakthroughcurves\PW-4301_r0091_c0068.png
PW-4306,91,73,568150.0,133750.0,data\breakthroughcurves\PW-4306_r0091_c0073.png
PW-4311,91,78,568650.0,133750.0,data\breakthroughcurves\PW-4311_r0091_c0078.png
PW-4316,91,83,569150.0,133750.0,data\breakthroughcurves\PW-4316_r0091_c0083.png
PW-4321,91,88,569650.0,133750.0,data\breakthroughcurves\PW-4321_r0091_c0088.png
PW-4326,91,93,570150.0,133750.0,data\breakthroughcurves\PW-4326_r0091_c0093.png
PW-4331,91,98,570650.0,133750.0,data\breakthroughcurves\PW-4331_r0091_c0098.png
PW-4336,91,103,571150.0,133750.0,data\breakthroughcurves\PW-4336_r0091_c0103.png
PW-4341,91,108,571650.0,133750.0,data\breakthroughcurves\PW-4341_r0091_c0108.png
PW-4346,91,113,572150.0,133750.0,data\breakthroughcurves\PW-4346_r0091_c0113.png
PW-4351,92,36,564450.0,133650.0,data\breakthroughcurves\PW-4351_r0092_c0036.png
PW-4356,92,41,564950.0,133650.0,data\breakthroughcurves\PW-4356_r0092_c0041.png
PW-4361,92,46,565450.0,133650.0,data\breakthroughcurves\PW-4361_r0092_c0046.png
PW-4366,92,51,565950.0,133650.0,data\breakthroughcurves\PW-4366_r0092_c0051.png
PW-4371,92,56,566450.0,133650.0,data\breakthroughcurves\PW-4371_r0092_c0056.png
PW-4376,92,61,566950.0,133650.0,data\breakthroughcurves\PW-4376_r0092_c0061.png
PW-4381,92,66,567450.0,133650.0,data\breakthroughcurves\PW-4381_r0092_c0066.png
PW-4386,92,71,567950.0,133650.0,data\breakthroughcurves\PW-4386_r0092_c0071.png
PW-4391,92,76,568450.0,133650.0,data\breakthroughcurves\PW-4391_r0092_c0076.png
PW-4396,92,81,568950.0,133650.0,data\breakthroughcurves\PW-4396_r0092_c0081.png
PW-4401,92,86,569450.0,133650.0,data\breakthroughcurves\PW-4401_r0092_c0086.png
PW-4406,92,91,569950.0,133650.0,data\breakthroughcurves\PW-4406_r0092_c0091.png
PW-4411,92,96,570450.0,133650.0,data\breakthroughcurves\PW-4411_r0092_c0096.png
PW-4416,92,101,570950.0,133650.0,data\breakthroughcurves\PW-4416_r0092_c0101.png
PW-4421,92,106,571450.0,133650.0,data\breakthroughcurves\PW-4421_r0092_c0106.png
PW-4426,92,111,571950.0,133650.0,data\breakthroughcurves\PW-4426_r0092_c0111.png
PW-4431,93,34,564250.0,133550.0,data\breakthroughcurves\PW-4431_r0093_c0034.png
PW-4436,93,39,564750.0,133550.0,data\breakthroughcurves\PW-4436_r0093_c0039.png
PW-4441,93,44,565250.0,133550.0,data\breakthroughcurves\PW-4441_r0093_c0044.png
